,BLOCKGROUP,pair,distance,class,start_lat,start_lon,end_lat,end_lon,rank
307733,530330095002,530330095002-North-Seattle-College,15430,citywide,47.58679,-122.29805,47.699252,-122.33352,12.0
307734,530330095002,530330095002-South-Seattle-College,9783,citywide,47.58679,-122.29805,47.54841,-122.352194,9.0
307735,530330095002,530330095002-King-Street-Station,3290,citywide,47.58679,-122.29805,47.598939,-122.329158,1.0
307736,530330095002,530330095002-Westlake-Center,5547,citywide,47.58679,-122.29805,47.611603,-122.33691,7.0
307737,530330095002,530330095002-Northgate-Transit-Center,16425,citywide,47.58679,-122.29805,47.702358,-122.32721,13.0
307738,530330095002,530330095002-Bellevue-Square,14801,citywide,47.58679,-122.29805,47.615523,-122.199049,11.0
307740,530330095002,530330095002-SODO,3736,citywide,47.58679,-122.29805,47.583574,-122.333555,2.0
307742,530330095002,530330095002-Downtown-Pioneer-Square,4200,citywide,47.58679,-122.29805,47.601651,-122.334226,3.0
307743,530330095002,530330095002-Downtown-Commercial-Core,5089,citywide,47.58679,-122.29805,47.608001,-122.334658,5.0
307744,530330095002,530330095002-University-of-Washington,11971,citywide,47.58679,-122.29805,47.655614,-122.305211,10.0
308617,530330095003,530330095003-First-Hill,6106,citywide,47.57654,-122.28606,47.609422,-122.32512,3.0
308628,530330095003,530330095003-South-Lake-Union,8688,citywide,47.57654,-122.28606,47.622933,-122.337105,8.0
308642,530330095003,530330095003-Seattle-Central-College,7122,citywide,47.57654,-122.28606,47.616587,-122.321611,6.0
308643,530330095003,530330095003-North-Seattle-College,16955,citywide,47.57654,-122.28606,47.699252,-122.33352,12.0
308644,530330095003,530330095003-South-Seattle-College,9887,citywide,47.57654,-122.28606,47.54841,-122.352194,9.0
308645,530330095003,530330095003-King-Street-Station,4815,citywide,47.57654,-122.28606,47.598939,-122.329158,2.0
308646,530330095003,530330095003-Westlake-Center,8251,citywide,47.57654,-122.28606,47.611603,-122.33691,7.0
308647,530330095003,530330095003-Northgate-Transit-Center,17950,citywide,47.57654,-122.28606,47.702358,-122.32721,13.0
308648,530330095003,530330095003-Bellevue-Square,16326,citywide,47.57654,-122.28606,47.615523,-122.199049,11.0
308650,530330095003,530330095003-SODO,4656,citywide,47.57654,-122.28606,47.583574,-122.333555,1.0
308652,530330095003,530330095003-Downtown-Pioneer-Square,6340,citywide,47.57654,-122.28606,47.601651,-122.334226,5.0
308653,530330095003,530330095003-Downtown-Commercial-Core,6156,citywide,47.57654,-122.28606,47.608001,-122.334658,4.0
308654,530330095003,530330095003-University-of-Washington,13496,citywide,47.57654,-122.28606,47.655614,-122.305211,10.0
309540,530330095004,530330095004-First-Hill,5415,citywide,47.57734,-122.29451,47.609422,-122.32512,3.0
309551,530330095004,530330095004-South-Lake-Union,8078,citywide,47.57734,-122.29451,47.622933,-122.337105,8.0
309567,530330095004,530330095004-Seattle-Central-College,6512,citywide,47.57734,-122.29451,47.616587,-122.321611,6.0
309568,530330095004,530330095004-North-Seattle-College,16345,citywide,47.57734,-122.29451,47.699252,-122.33352,12.0
309569,530330095004,530330095004-South-Seattle-College,9277,citywide,47.57734,-122.29451,47.54841,-122.352194,9.0
309570,530330095004,530330095004-King-Street-Station,4206,citywide,47.57734,-122.29451,47.598939,-122.329158,2.0
309571,530330095004,530330095004-Westlake-Center,6779,citywide,47.57734,-122.29451,47.611603,-122.33691,7.0
309572,530330095004,530330095004-Northgate-Transit-Center,17340,citywide,47.57734,-122.29451,47.702358,-122.32721,13.0
309573,530330095004,530330095004-Bellevue-Square,15716,citywide,47.57734,-122.29451,47.615523,-122.199049,11.0
309575,530330095004,530330095004-SODO,4046,citywide,47.57734,-122.29451,47.583574,-122.333555,1.0
309577,530330095004,530330095004-Downtown-Pioneer-Square,5730,citywide,47.57734,-122.29451,47.601651,-122.334226,4.0
309578,530330095004,530330095004-Downtown-Commercial-Core,6320,citywide,47.57734,-122.29451,47.608001,-122.334658,5.0
309579,530330095004,530330095004-University-of-Washington,12886,citywide,47.57734,-122.29451,47.655614,-122.305211,10.0
310424,530330096001,530330096001-First-Hill,10920,citywide,47.58497,-122.38091000000001,47.609422,-122.32512,6.0
310434,530330096001,530330096001-South-Lake-Union,11974,citywide,47.58497,-122.38091000000001,47.622933,-122.337105,8.0
310449,530330096001,530330096001-Seattle-Central-College,12166,citywide,47.58497,-122.38091000000001,47.616587,-122.321611,9.0
310450,530330096001,530330096001-North-Seattle-College,21841,citywide,47.58497,-122.38091000000001,47.699252,-122.33352,12.0
310451,530330096001,530330096001-South-Seattle-College,6387,citywide,47.58497,-122.38091000000001,47.54841,-122.352194,1.0
310452,530330096001,530330096001-King-Street-Station,9178,citywide,47.58497,-122.38091000000001,47.598939,-122.329158,3.0
310453,530330096001,530330096001-Westlake-Center,11331,citywide,47.58497,-122.38091000000001,47.611603,-122.33691,7.0
310454,530330096001,530330096001-Northgate-Transit-Center,22836,citywide,47.58497,-122.38091000000001,47.702358,-122.32721,13.0
310456,530330096001,530330096001-Tukwila,21447,citywide,47.58497,-122.38091000000001,47.455556,-122.254492,11.0
310457,530330096001,530330096001-SODO,6641,citywide,47.58497,-122.38091000000001,47.583574,-122.333555,2.0
310459,530330096001,530330096001-Downtown-Pioneer-Square,9929,citywide,47.58497,-122.38091000000001,47.601651,-122.334226,5.0
310460,530330096001,530330096001-Downtown-Commercial-Core,9909,citywide,47.58497,-122.38091000000001,47.608001,-122.334658,4.0
310461,530330096001,530330096001-University-of-Washington,18382,citywide,47.58497,-122.38091000000001,47.655614,-122.305211,10.0
311287,530330096002,530330096002-First-Hill,10586,citywide,47.58329000000001,-122.38637,47.609422,-122.32512,6.0
311296,530330096002,530330096002-South-Lake-Union,11640,citywide,47.58329000000001,-122.38637,47.622933,-122.337105,8.0
311310,530330096002,530330096002-Seattle-Central-College,11833,citywide,47.58329000000001,-122.38637,47.616587,-122.321611,9.0
311311,530330096002,530330096002-North-Seattle-College,21508,citywide,47.58329000000001,-122.38637,47.699252,-122.33352,12.0
311312,530330096002,530330096002-South-Seattle-College,6253,citywide,47.58329000000001,-122.38637,47.54841,-122.352194,1.0
311313,530330096002,530330096002-King-Street-Station,8845,citywide,47.58329000000001,-122.38637,47.598939,-122.329158,4.0
311314,530330096002,530330096002-Westlake-Center,10998,citywide,47.58329000000001,-122.38637,47.611603,-122.33691,7.0
311315,530330096002,530330096002-Northgate-Transit-Center,22503,citywide,47.58329000000001,-122.38637,47.702358,-122.32721,13.0
311317,530330096002,530330096002-Tukwila,21114,citywide,47.58329000000001,-122.38637,47.455556,-122.254492,11.0
311318,530330096002,530330096002-SODO,6308,citywide,47.58329000000001,-122.38637,47.583574,-122.333555,2.0
311320,530330096002,530330096002-Downtown-Pioneer-Square,8430,citywide,47.58329000000001,-122.38637,47.601651,-122.334226,3.0
311321,530330096002,530330096002-Downtown-Commercial-Core,9575,citywide,47.58329000000001,-122.38637,47.608001,-122.334658,5.0
311322,530330096002,530330096002-University-of-Washington,18048,citywide,47.58329000000001,-122.38637,47.655614,-122.305211,10.0
312115,530330096003,530330096003-First-Hill,11232,citywide,47.58374,-122.39385,47.609422,-122.32512,6.0
312124,530330096003,530330096003-South-Lake-Union,12286,citywide,47.58374,-122.39385,47.622933,-122.337105,8.0
312137,530330096003,530330096003-Seattle-Central-College,12478,citywide,47.58374,-122.39385,47.616587,-122.321611,9.0
312138,530330096003,530330096003-North-Seattle-College,22153,citywide,47.58374,-122.39385,47.699252,-122.33352,12.0
312139,530330096003,530330096003-South-Seattle-College,6899,citywide,47.58374,-122.39385,47.54841,-122.352194,1.0
312140,530330096003,530330096003-King-Street-Station,9490,citywide,47.58374,-122.39385,47.598939,-122.329158,3.0
312141,530330096003,530330096003-Westlake-Center,11643,citywide,47.58374,-122.39385,47.611603,-122.33691,7.0
312142,530330096003,530330096003-Northgate-Transit-Center,23148,citywide,47.58374,-122.39385,47.702358,-122.32721,13.0
312144,530330096003,530330096003-Tukwila,21759,citywide,47.58374,-122.39385,47.455556,-122.254492,11.0
312145,530330096003,530330096003-SODO,6953,citywide,47.58374,-122.39385,47.583574,-122.333555,2.0
312147,530330096003,530330096003-Downtown-Pioneer-Square,10241,citywide,47.58374,-122.39385,47.601651,-122.334226,5.0
312148,530330096003,530330096003-Downtown-Commercial-Core,10221,citywide,47.58374,-122.39385,47.608001,-122.334658,4.0
312149,530330096003,530330096003-University-of-Washington,18694,citywide,47.58374,-122.39385,47.655614,-122.305211,10.0
312969,530330096004,530330096004-First-Hill,11294,citywide,47.58788,-122.38885,47.609422,-122.32512,6.0
312979,530330096004,530330096004-South-Lake-Union,12347,citywide,47.58788,-122.38885,47.622933,-122.337105,8.0
312994,530330096004,530330096004-Seattle-Central-College,12540,citywide,47.58788,-122.38885,47.616587,-122.321611,9.0
312995,530330096004,530330096004-North-Seattle-College,22215,citywide,47.58788,-122.38885,47.699252,-122.33352,12.0
312996,530330096004,530330096004-South-Seattle-College,6961,citywide,47.58788,-122.38885,47.54841,-122.352194,1.0
312997,530330096004,530330096004-King-Street-Station,9552,citywide,47.58788,-122.38885,47.598939,-122.329158,3.0
312998,530330096004,530330096004-Westlake-Center,11705,citywide,47.58788,-122.38885,47.611603,-122.33691,7.0
312999,530330096004,530330096004-Northgate-Transit-Center,23210,citywide,47.58788,-122.38885,47.702358,-122.32721,13.0
313001,530330096004,530330096004-Tukwila,21821,citywide,47.58788,-122.38885,47.455556,-122.254492,11.0
313002,530330096004,530330096004-SODO,7015,citywide,47.58788,-122.38885,47.583574,-122.333555,2.0
313004,530330096004,530330096004-Downtown-Pioneer-Square,10303,citywide,47.58788,-122.38885,47.601651,-122.334226,5.0
313005,530330096004,530330096004-Downtown-Commercial-Core,10282,citywide,47.58788,-122.38885,47.608001,-122.334658,4.0
313006,530330096004,530330096004-University-of-Washington,18756,citywide,47.58788,-122.38885,47.655614,-122.305211,10.0
313836,530330096005,530330096005-First-Hill,11918,citywide,47.5906,-122.38803,47.609422,-122.32512,6.0
313846,530330096005,530330096005-South-Lake-Union,12972,citywide,47.5906,-122.38803,47.622933,-122.337105,8.0
313861,530330096005,530330096005-Seattle-Central-College,13164,citywide,47.5906,-122.38803,47.616587,-122.321611,9.0
313862,530330096005,530330096005-North-Seattle-College,22839,citywide,47.5906,-122.38803,47.699252,-122.33352,12.0
313863,530330096005,530330096005-South-Seattle-College,7385,citywide,47.5906,-122.38803,47.54841,-122.352194,1.0
313864,530330096005,530330096005-King-Street-Station,10176,citywide,47.5906,-122.38803,47.598939,-122.329158,3.0
313865,530330096005,530330096005-Westlake-Center,12329,citywide,47.5906,-122.38803,47.611603,-122.33691,7.0
313866,530330096005,530330096005-Northgate-Transit-Center,23834,citywide,47.5906,-122.38803,47.702358,-122.32721,13.0
313868,530330096005,530330096005-Tukwila,22445,citywide,47.5906,-122.38803,47.455556,-122.254492,11.0
313869,530330096005,530330096005-SODO,7640,citywide,47.5906,-122.38803,47.583574,-122.333555,2.0
313871,530330096005,530330096005-Downtown-Pioneer-Square,10928,citywide,47.5906,-122.38803,47.601651,-122.334226,5.0
313872,530330096005,530330096005-Downtown-Commercial-Core,10907,citywide,47.5906,-122.38803,47.608001,-122.334658,4.0
313873,530330096005,530330096005-University-of-Washington,19380,citywide,47.5906,-122.38803,47.655614,-122.305211,10.0
314578,530330097011,530330097011-First-Hill,12027,citywide,47.57663,-122.40586,47.609422,-122.32512,6.0
314584,530330097011,530330097011-South-Lake-Union,13081,citywide,47.57663,-122.40586,47.622933,-122.337105,8.0
314596,530330097011,530330097011-Seattle-Central-College,13273,citywide,47.57663,-122.40586,47.616587,-122.321611,9.0
314597,530330097011,530330097011-North-Seattle-College,22948,citywide,47.57663,-122.40586,47.699252,-122.33352,12.0
314598,530330097011,530330097011-South-Seattle-College,7694,citywide,47.57663,-122.40586,47.54841,-122.352194,1.0
314599,530330097011,530330097011-King-Street-Station,10286,citywide,47.57663,-122.40586,47.598939,-122.329158,3.0
314600,530330097011,530330097011-Westlake-Center,12439,citywide,47.57663,-122.40586,47.611603,-122.33691,7.0
314601,530330097011,530330097011-Northgate-Transit-Center,23943,citywide,47.57663,-122.40586,47.702358,-122.32721,13.0
314603,530330097011,530330097011-Tukwila,22554,citywide,47.57663,-122.40586,47.455556,-122.254492,11.0
314604,530330097011,530330097011-SODO,7749,citywide,47.57663,-122.40586,47.583574,-122.333555,2.0
314606,530330097011,530330097011-Downtown-Pioneer-Square,11037,citywide,47.57663,-122.40586,47.601651,-122.334226,5.0
314607,530330097011,530330097011-Downtown-Commercial-Core,11016,citywide,47.57663,-122.40586,47.608001,-122.334658,4.0
314608,530330097011,530330097011-University-of-Washington,19489,citywide,47.57663,-122.40586,47.655614,-122.305211,10.0
315227,530330097012,530330097012-First-Hill,12462,citywide,47.57567,-122.41146,47.609422,-122.32512,6.0
315232,530330097012,530330097012-South-Lake-Union,13516,citywide,47.57567,-122.41146,47.622933,-122.337105,8.0
315243,530330097012,530330097012-Seattle-Central-College,13708,citywide,47.57567,-122.41146,47.616587,-122.321611,9.0
315244,530330097012,530330097012-North-Seattle-College,23383,citywide,47.57567,-122.41146,47.699252,-122.33352,12.0
315245,530330097012,530330097012-South-Seattle-College,8129,citywide,47.57567,-122.41146,47.54841,-122.352194,1.0
315246,530330097012,530330097012-King-Street-Station,10720,citywide,47.57567,-122.41146,47.598939,-122.329158,3.0
315247,530330097012,530330097012-Westlake-Center,12873,citywide,47.57567,-122.41146,47.611603,-122.33691,7.0
315248,530330097012,530330097012-Northgate-Transit-Center,24378,citywide,47.57567,-122.41146,47.702358,-122.32721,13.0
315250,530330097012,530330097012-Tukwila,22989,citywide,47.57567,-122.41146,47.455556,-122.254492,11.0
315251,530330097012,530330097012-SODO,8183,citywide,47.57567,-122.41146,47.583574,-122.333555,2.0
315253,530330097012,530330097012-Downtown-Pioneer-Square,11471,citywide,47.57567,-122.41146,47.601651,-122.334226,5.0
315254,530330097012,530330097012-Downtown-Commercial-Core,11451,citywide,47.57567,-122.41146,47.608001,-122.334658,4.0
315255,530330097012,530330097012-University-of-Washington,19924,citywide,47.57567,-122.41146,47.655614,-122.305211,10.0
315836,530330097013,530330097013-First-Hill,12824,citywide,47.57465,-122.41426000000001,47.609422,-122.32512,6.0
315841,530330097013,530330097013-South-Lake-Union,13878,citywide,47.57465,-122.41426000000001,47.622933,-122.337105,8.0
315851,530330097013,530330097013-Seattle-Central-College,14071,citywide,47.57465,-122.41426000000001,47.616587,-122.321611,9.0
315852,530330097013,530330097013-North-Seattle-College,23746,citywide,47.57465,-122.41426000000001,47.699252,-122.33352,12.0
315853,530330097013,530330097013-South-Seattle-College,8491,citywide,47.57465,-122.41426000000001,47.54841,-122.352194,1.0
315854,530330097013,530330097013-King-Street-Station,11083,citywide,47.57465,-122.41426000000001,47.598939,-122.329158,3.0
315855,530330097013,530330097013-Westlake-Center,13236,citywide,47.57465,-122.41426000000001,47.611603,-122.33691,7.0
315856,530330097013,530330097013-Northgate-Transit-Center,24741,citywide,47.57465,-122.41426000000001,47.702358,-122.32721,13.0
315858,530330097013,530330097013-Tukwila,23352,citywide,47.57465,-122.41426000000001,47.455556,-122.254492,11.0
315859,530330097013,530330097013-SODO,8546,citywide,47.57465,-122.41426000000001,47.583574,-122.333555,2.0
315861,530330097013,530330097013-Downtown-Pioneer-Square,11834,citywide,47.57465,-122.41426000000001,47.601651,-122.334226,5.0
315862,530330097013,530330097013-Downtown-Commercial-Core,11813,citywide,47.57465,-122.41426000000001,47.608001,-122.334658,4.0
