Zig Zag Cafe,1501 Western Avenue ste 202,Seattle,47.6084991,-122.3416807,ChIJUQY5irJqkFQRNyEM-1Nq3oQ,4.4,cafe,"0    2.512741
Name: distance.value, dtype: float64"
Starbucks,7620 SE 27th St,Mercer Island,47.58706289999999,-122.236964,ChIJP3EL8LprkFQRd1mIfW9AXLE,3.7,cafe,"0    5.678061
Name: distance.value, dtype: float64"
Row House Cafe,1170 Republican Street,Seattle,47.623269,-122.3334501,ChIJ9fNjtTAVkFQRsZfQKVDKjDI,4.2,cafe,"0    2.966439
Name: distance.value, dtype: float64"
Cafe Allegro,4214 University Way Northeast,Seattle,47.658786600000006,-122.3128543,ChIJ-foDq_QUkFQRMB-kVqbhxQw,4.4,cafe,"0    3.827843
Name: distance.value, dtype: float64"
Kaladi Brothers Coffee,517 East Pike Street,Seattle,47.61389699999999,-122.3247262,ChIJN9TLDctqkFQRPiPiapVNpiE,4.6,cafe,"0    1.33872
Name: distance.value, dtype: float64"
The Crumpet Shop,1503 1st Avenue,Seattle,47.6090398,-122.3405168,ChIJBx-J_rJqkFQRlLepwvXHbuo,4.6,cafe,"0    2.418894
Name: distance.value, dtype: float64"
Blue C Sushi,1510 7th Avenue,Seattle,47.612144,-122.33360890000002,ChIJTRLLHbVqkFQRKcaSMwvdnCI,3.9,cafe,"0    1.858297
Name: distance.value, dtype: float64"
Starbucks,4634 26th Avenue Northeast,Seattle,47.6626189,-122.2996403,ChIJI-nqUY8UkFQRtQ7T5nCq038,4.2,cafe,"0    3.518956
Name: distance.value, dtype: float64"
Starbucks,4000 East Madison Street,Seattle,47.6342244,-122.2808582,ChIJ7YzDdcoUkFQRpdsnTplARpI,4.4,cafe,"0    1.747048
Name: distance.value, dtype: float64"
Caffé Vita,1005 East Pike Street,Seattle,47.61395260000001,-122.3190311,ChIJJc84R8xqkFQRZqYMFhmH8e8,4.2,cafe,"0    1.068987
Name: distance.value, dtype: float64"
Krispy Kreme Doughnuts,1900 1st Avenue South,Seattle,47.5857265,-122.3335567,ChIJ_yRuVidAkFQRF2IW-bPwqIs,4.2,cafe,"0    3.836544
Name: distance.value, dtype: float64"
Starbucks,2135 Queen Anne Avenue North,Seattle,47.638251200000006,-122.3571676,ChIJ1XPPXRIVkFQRe7D59OkfV1c,4.2,cafe,"0    5.638906
Name: distance.value, dtype: float64"
The Yellow Leaf,2209 4th Avenue,Seattle,47.6147667,-122.3431813,ChIJ8w3HDUwVkFQRsQgBYfGxrj0,4.3,cafe,"0    2.653822
Name: distance.value, dtype: float64"
Starbucks,1600 East Olive Way,Seattle,47.6193689,-122.3250445,ChIJjfnnrjMVkFQRSuZC1_ODJvk,4.2,cafe,"0    1.587943
Name: distance.value, dtype: float64"
Cafe Campagne,1600 Post Alley,Seattle,47.6097262,-122.3415471,ChIJWfoS3bJqkFQRe8w36H6VslI,4.3,cafe,"0    2.507147
Name: distance.value, dtype: float64"
Central Co-op,1600 East Madison Street,Seattle,47.61532800000001,-122.311129,ChIJq2PSJtJqkFQRkk9aRox0ndg,4.6,cafe,"0    0.679304
Name: distance.value, dtype: float64"
Von's 1000SPIRITS,1225 1st Avenue,Seattle,47.6065492,-122.3383332,ChIJYSjPILJqkFQRE-m7s1g6K0Y,4.5,cafe,"0    2.223741
Name: distance.value, dtype: float64"
Cafe Solstice,4116 University Way Northeast,Seattle,47.657407,-122.31296,ChIJaZE6QvMUkFQRXCfaq6_QnBE,4.3,cafe,"0    3.733375
Name: distance.value, dtype: float64"
Uptown Espresso Inc,500 Westlake Avenue North,Seattle,47.6233259,-122.3382102,ChIJlxd21DkVkFQRPXti02CISHQ,4.4,cafe,"0    2.583592
Name: distance.value, dtype: float64"
Voula's Offshore Cafe,658 Northeast Northlake Way,Seattle,47.65465560000001,-122.3215067,ChIJ_6PM3vAUkFQRKmNERgd3N8M,4.5,cafe,"0    3.449969
Name: distance.value, dtype: float64"
Cherry Street Coffee House,700 1st Avenue,Seattle,47.6027518,-122.3342122,ChIJAyi_C7BqkFQRrBhr-KrrtOc,4.4,cafe,"0    2.650093
Name: distance.value, dtype: float64"
Grand Central Bakery,214 1st Avenue South,Seattle,47.600401,-122.333799,ChIJr7YdMKVqkFQRzOaytzWjzj8,4.4,cafe,"0    2.681168
Name: distance.value, dtype: float64"
Tutta Bella Neapolitan Pizzeria - Columbia City,4918 Rainier Avenue South,Seattle,47.5571417,-122.2844732,ChIJn1OMmg5qkFQRt2D0W86TUt4,4.5,cafe,"0    4.35115
Name: distance.value, dtype: float64"
Merchant's Cafe and Saloon,109 Yesler Way,Seattle,47.60162609999999,-122.3334541,ChIJY6NHurpqkFQRBNxKBnDfAQA,4.0,cafe,"0    2.563083
Name: distance.value, dtype: float64"
Tilikum Place Cafe,407 Cedar Street,Seattle,47.6179313,-122.3476593,ChIJ6TtIO08VkFQRRNn6uHOo27g,4.5,cafe,"0    2.980733
Name: distance.value, dtype: float64"
Cupcake Royale,1111 East Pike Street,Seattle,47.61392739999999,-122.3175486,ChIJ1_lzM8xqkFQRxhCSJO3iJxY,4.4,cafe,"0    1.004351
Name: distance.value, dtype: float64"
Joelle's Espresso Cafe,1001 4th Avenue #510,Seattle,47.606095,-122.3334951,ChIJ26HlPLFqkFQRDhOi1rfeDUU,3.1,cafe,"0    1.901181
Name: distance.value, dtype: float64"
Cherry Street Coffee House,808 3rd Avenue,Seattle,47.6046042,-122.3327304,ChIJyUp88bBqkFQRNfnS63Sm9I0,4.2,cafe,"0    2.239279
Name: distance.value, dtype: float64"
Uptown Espresso,2801 Alaskan Way Suite 105,Seattle,47.614811,-122.35502,ChIJDxYqulEVkFQR4ggW6oZu4Os,4.0,cafe,"0    3.27284
Name: distance.value, dtype: float64"
Fonté Coffee Roaster Café,1321 1st Avenue,Seattle,47.6072047,-122.3389968,ChIJx_rKPrJqkFQR7OliFT0Jk-A,4.4,cafe,"0    2.44624
Name: distance.value, dtype: float64"
Caffe Ladro,452 N 36th St,Seattle,47.65212049999999,-122.3531742,ChIJY2TO7qkVkFQR-ngTKaDhowc,4.5,cafe,"0    5.503418
Name: distance.value, dtype: float64"
Bacco Cafe,86 Pine Street,Seattle,47.61009669999999,-122.3414064,ChIJsShv3bJqkFQRNhAXcjjvtSU,4.5,cafe,"0    2.527035
Name: distance.value, dtype: float64"
Tutta Bella Neapolitan Pizzeria - South Lake Union,2200 Westlake Avenue,Seattle,47.61823709999999,-122.3376188,ChIJr4z_70kVkFQRbGYag_u6UEw,4.2,cafe,"0    2.248602
Name: distance.value, dtype: float64"
Espresso Vivace,532 Broadway East,Seattle,47.6237849,-122.3206273,ChIJ6Sd77S0VkFQRcMeTs1sg6iU,4.5,cafe,"0    2.018645
Name: distance.value, dtype: float64"
Citizen,706 Taylor Avenue North,Seattle,47.62569969999999,-122.3459644,ChIJHVQ7VkcVkFQRqX1RPUYV9DQ,4.5,cafe,"0    4.251709
Name: distance.value, dtype: float64"
Zoka Coffee Roaster & Tea Company,2200 North 56th Street,Seattle,47.6687938,-122.3328673,ChIJbwN2TEMUkFQR7UMDEHAT3aQ,4.5,cafe,"0    4.980733
Name: distance.value, dtype: float64"
Broadfork Cafe,4757 12th Avenue Northeast,Seattle,47.66478060000001,-122.3153909,ChIJ-9xQs2EUkFQRcbVXW6GOtHY,4.4,cafe,"0    4.507147
Name: distance.value, dtype: float64"
Zeitgeist Coffee,171 South Jackson Street,Seattle,47.59901170000001,-122.3319395,ChIJM_73yqRqkFQRgLc2-YKhXr4,4.5,cafe,"0    2.63642
Name: distance.value, dtype: float64"
Oasis Tea Zone,519 6th Avenue South,Seattle,47.597742,-122.326523,ChIJ99NL7LxqkFQR2sbTmAs3DMU,4.3,cafe,"0    2.478558
Name: distance.value, dtype: float64"
Cafe on the Ave.,4201 University Way NE,Seattle,47.65844939999999,-122.3134756,ChIJbV44pvQUkFQRBuSZQ_SrifQ,3.9,cafe,"0    3.757613
Name: distance.value, dtype: float64"
Fremont Coffee Company,459 North 36th Street,Seattle,47.6517006,-122.3530884,ChIJXZ0e56kVkFQRwVQfCjfg-sM,4.5,cafe,"0    5.515848
Name: distance.value, dtype: float64"
Whole Foods Market 365,10200 Northeast 4th Street,Bellevue,47.61413659999999,-122.2037896,ChIJsQn78IZskFQRAgI6IVPpCGg,4.0,supermarket,"0    9.862648
Name: distance.value, dtype: float64"
Martin Luther King Jr Elementary School,6725 45th Avenue South,Seattle,47.542024700000006,-122.276964,ChIJz5lWHGtBkFQR6fdIceLKFjo,4.4,school,"0    5.70665
Name: distance.value, dtype: float64"
McGilvra Elementary School,1617 38th Avenue East,Seattle,47.633989,-122.28482,ChIJUaFQL8oUkFQRD42bIbWhnwU,5.0,school,"0    1.676196
Name: distance.value, dtype: float64"
"Cavu Cafe, King County Int'l Airport",7277 Perimeter Road South,Seattle,47.53679469999999,-122.3038698,ChIJt_--ofVBkFQRqn6CRW96WDA,4.2,cafe,"0    7.284027
Name: distance.value, dtype: float64"
McDonald's,1950 6th Avenue,Seattle,47.6145,-122.337938,ChIJF08urrpqkFQRz3ISr_5JNCg,3.5,cafe,"0    2.490367
Name: distance.value, dtype: float64"
Starbucks,102 Pike St,Seattle,47.60905200000001,-122.339908,ChIJgcua_rJqkFQRzLvJbfFV_u8,4.3,cafe,"0    2.411436
Name: distance.value, dtype: float64"
Southwest Branch - The Seattle Public Library,9010 35th Avenue Southwest,Seattle,47.5224353,-122.3762737,ChIJ55fLWVtBkFQRSHJ8COerwKA,4.5,library,"0    10.106277
Name: distance.value, dtype: float64"
South Park Branch - The Seattle Public Library,8604 8th Avenue South,Seattle,47.52625200000001,-122.3225876,ChIJoU5EcSlCkFQR_TJ_DqrNmm8,3.9,library,"0    8.210068
Name: distance.value, dtype: float64"
High Point Branch - The Seattle Public Library,3411 Southwest Raymond Street,Seattle,47.5480634,-122.3758752,ChIJyyxAAAVBkFQRIwwgKaMThyA,4.3,library,"0    8.308266
Name: distance.value, dtype: float64"
West Seattle Natural Medicine,3256 California Avenue Southwest,Seattle,47.57398000000001,-122.38657240000002,ChIJwX4DEV5AkFQRFik_mXgWxZk,3.8,hospital,"0    8.275326
Name: distance.value, dtype: float64"
Bartell Drugs Queen Anne,600 1st Avenue North,Seattle,47.6247794,-122.3550362,ChIJ6arNY0EVkFQRhGSmFdbpPb4,3.9,pharmacy,"0    4.699192
Name: distance.value, dtype: float64"
QFC Pharmacy,500 Mercer Street,Seattle,47.6249417,-122.3471343,ChIJZ-cPR0cVkFQRhXyWpFl_fww,4.0,pharmacy,"0    4.254817
Name: distance.value, dtype: float64"
United States Postal Service,2721 Southwest Trenton Street,Seattle,47.5240893,-122.3671603,ChIJb3ggmmdBkFQRPwzmnWd2mJw,2.3,post_office,"0    9.802983
Name: distance.value, dtype: float64"
Chief Sealth International High School,2600 Southwest Thistle Street,Seattle,47.5296966,-122.3658077,ChIJ9_J6z2hBkFQRGtZlJPEXiBQ,3.3,school,"0    9.470479
Name: distance.value, dtype: float64"
West Seattle Elementary School,6760 34th Avenue Southwest,Seattle,47.541578,-122.374133,ChIJXyW37RFBkFQRaWwcmVJsjoA,4.2,school,"0    8.840273
Name: distance.value, dtype: float64"
Highland Park Elementary School,1012 Southwest Trenton Street,Seattle,47.525611,-122.348655,ChIJ96A9k3xBkFQR9xNgloMKqbU,3.7,school,"0    9.70665
Name: distance.value, dtype: float64"
Madison Middle School,3429 45th Avenue Southwest,Seattle,47.5725308,-122.3907689,ChIJMQmfxV9AkFQRokDRxEjIWnw,4.5,school,"0    8.328776
Name: distance.value, dtype: float64"
Bailey Gatzert Elementary School,1301 East Yesler Way,Seattle,47.6011701,-122.3155688,ChIJv49vpMBqkFQRHvaAiO_f6BE,4.6,school,"0    1.729646
Name: distance.value, dtype: float64"
Blaine Junior High School,,Seattle,47.6428756,-122.4001291,ChIJ-QV9w4YVkFQR9TLzCoWhO1g,5.0,school,"0    6.753263
Name: distance.value, dtype: float64"
Coe Elementary School,2424 7th Avenue West,Seattle,47.6407104,-122.365636,ChIJFShrTHMVkFQResJ2pnPfIis,4.0,school,"0    5.374145
Name: distance.value, dtype: float64"
Cooper-Boren Elementary School,,Seattle,47.5639873,-122.3629047,ChIJaz_Od1JAkFQRSrHJOcJX2bg,,school,"0    6.696085
Name: distance.value, dtype: float64"
Bakery Nouveau,4737 California Avenue Southwest,Seattle,47.5599865,-122.3869912,ChIJqT0Y3PtAkFQRD5Jy6uRQebI,4.7,cafe,"0    7.828465
Name: distance.value, dtype: float64"
Easy Street Records & Cafe,4559 California Avenue Southwest,Seattle,47.5612418,-122.3870173,ChIJEw2sg_lAkFQR25Oh_sq8qRY,4.6,cafe,"0    7.760099
Name: distance.value, dtype: float64"
Commuter Comforts Cafe,801 Alaskan Way,Seattle,47.6027078,-122.33831809999998,ChIJsxrv6K9qkFQRYbm8FEaYM8I,3.7,cafe,"0    3.146675
Name: distance.value, dtype: float64"
Pacific Cafe - Hong Kong Kitchen,416 5th Ave S,Seattle,47.59866810000001,-122.3272643,ChIJ1-epfbtqkFQRYThAVdNnLGI,4.5,cafe,"0    2.522685
Name: distance.value, dtype: float64"
Starbucks,800 12th Avenue,Seattle,47.609346,-122.316607,ChIJK-VDyshqkFQR00QYoqAUHB0,4.1,cafe,"0    1.220634
Name: distance.value, dtype: float64"
Macrina Bakery & Cafe,1943 1st Avenue South,Seattle,47.584641,-122.334441,ChIJjzkUPydAkFQRkRljLROV74Q,4.4,cafe,"0    3.834058
Name: distance.value, dtype: float64"
Starbucks,1125 4th Avenue,Seattle,47.60732249999999,-122.3342855,ChIJaxqRW7FqkFQR0CVREWNStds,4.1,cafe,"0    1.983841
Name: distance.value, dtype: float64"
Cupcake Royale - West Seattle,4556 California Avenue Southwest,Seattle,47.56123579999999,-122.38657279999998,ChIJ55Uxg_lAkFQRUikifgWb4jY,4.0,cafe,"0    7.73959
Name: distance.value, dtype: float64"
Barnes & Watson Fine Teas,270 South Hanford Street # 211,Seattle,47.5765449,-122.33046609999998,ChIJC1oyUSlAkFQRhBwG8bdO0Ts,5.0,cafe,"0    4.376631
Name: distance.value, dtype: float64"
Caffe Migliore,1215 4th Avenue #100,Seattle,47.607617,-122.3347883,ChIJeVn94rNqkFQR_vdGCDV4HD0,4.5,cafe,"0    2.042884
Name: distance.value, dtype: float64"
Panera Bread,1620 Broadway,Seattle,47.6163081,-122.320566,ChIJVSQF5MxqkFQR8F0CprUINFw,3.7,cafe,"0    1.211933
Name: distance.value, dtype: float64"
Juicy Cafe,725 Pike Street,Seattle,47.611026,-122.3314622,ChIJYwweHbVqkFQR7SxAmKhxIgk,4.3,cafe,"0    2.602859
Name: distance.value, dtype: float64"
Starbucks,1420 5th Avenue,Seattle,47.61045439999999,-122.3350868,ChIJ3bW1i7RqkFQRj0kHwmEw6G0,4.0,cafe,"0    2.04537
Name: distance.value, dtype: float64"
Grocery Outlet Bargain Market,13201 Aurora Avenue North,Seattle,47.7248325,-122.3469604,ChIJ7SJU0zYRkFQRH5MgwYaJv5M,4.0,supermarket,"0    9.617154
Name: distance.value, dtype: float64"
Green Market,6400 24th Avenue Northwest,Seattle,47.6757812,-122.3872049,ChIJKyKrXNAVkFQR4WjbziuZeKM,4.2,supermarket,"0    8.169671
Name: distance.value, dtype: float64"
Trader Joe's,1201 North 175th Street,Shoreline,47.7549979,-122.3434041,ChIJ5dJ2pO8QkFQR3j7Ijs2yCu8,4.7,supermarket,"0    11.499068
Name: distance.value, dtype: float64"
La Conasupo Restaurant and Market,8532 Greenwood Avenue North,Seattle,47.6911153,-122.3550028,ChIJEXwhzyEUkFQR5EDgPkvVBjQ,4.2,supermarket,"0    7.36358
Name: distance.value, dtype: float64"
Broadview Branch - The Seattle Public Library,12755 Greenwood Avenue North,Seattle,47.7229573,-122.356098,ChIJX0u_yswWkFQRqO8xruCDflA,4.4,library,"0    9.994406
Name: distance.value, dtype: float64"
Ballard Branch - The Seattle Public Library,5614 22nd Avenue Northwest,Seattle,47.6698096,-122.3842709,ChIJqci788UVkFQREdTIYKi-mYs,4.3,library,"0    7.362958
Name: distance.value, dtype: float64"
Greenwood Branch - The Seattle Public Library,8016 Greenwood Avenue North,Seattle,47.6874519,-122.3547574,ChIJ7eJjtyMUkFQRlrk_dVTDvxk,4.5,library,"0    7.507769
Name: distance.value, dtype: float64"
Northgate Branch - The Seattle Public Library,10548 5th Avenue Northeast,Seattle,47.7059519,-122.3230063,ChIJdX-1BlYRkFQR1K4KC7eEyMs,4.3,library,"0    7.960845
Name: distance.value, dtype: float64"
Northeast Branch - The Seattle Public Library,6801 35th Avenue Northeast,Seattle,47.6780009,-122.2906962,ChIJK8hUloYTkFQRyiMM-7TC7Ho,4.4,library,"0    4.950901
Name: distance.value, dtype: float64"
Lake City Branch - The Seattle Public Library,12501 28th Avenue Northeast,Seattle,47.719716,-122.298113,ChIJhWb17mQRkFQRNqp3mBpKXrQ,4.2,library,"0    9.732132
Name: distance.value, dtype: float64"
Green Lake Branch - The Seattle Public Library,7364 East Green Lake Drive North,Seattle,47.6814942,-122.3266587,ChIJW9bFKm0UkFQRjhwcbPmMTXQ,4.2,library,"0    5.497203
Name: distance.value, dtype: float64"
Planned Parenthood - Northgate Health Center,2111 North Northgate Way,Seattle,47.7084125,-122.3333013,ChIJZVvcC1MRkFQRJiaY-aJijW8,3.3,hospital,"0    7.613424
Name: distance.value, dtype: float64"
Swedish Primary Care Greenlake,7210 Roosevelt Way Northeast,Seattle,47.681259,-122.317114,ChIJq3pEa9NqkFQRIxQoLt-scuA,3.8,hospital,"0    5.525171
Name: distance.value, dtype: float64"
Ballard Pediatric Clinic,7554 15th Avenue Northwest,Seattle,47.68478029999999,-122.3765106,ChIJH2EmtCsUkFQR3tmie56hi7o,4.9,hospital,"0    8.727781
Name: distance.value, dtype: float64"
Northwest Hospital & Medical Center,1550 North 115th Street,Seattle,47.7141785,-122.336878,ChIJI1Wxyk0RkFQRyQVF43TiAgs,3.2,hospital,"0    8.126787
Name: distance.value, dtype: float64"
Northwest Outpatient Medical Center,10330 Meridian Avenue North,Seattle,47.7045735,-122.3324113,ChIJ5XDdK6sWkFQR522X0vXYa4Y,5.0,hospital,"0    7.59913
Name: distance.value, dtype: float64"
Seattle Children's Autism Center,4909 25th Avenue Northeast,Seattle,47.66469339999999,-122.3023209,ChIJRW4ofYgUkFQRxi35AvCwS4s,4.2,hospital,"0    3.926041
Name: distance.value, dtype: float64"
Swedish Ballard Primary Care,5350 Tallman Avenue Northwest #301,Seattle,47.6683269,-122.3809373,ChIJbbb5mMgVkFQRtrZlapgX-lc,4.0,hospital,"0    7.362337
Name: distance.value, dtype: float64"
General Internal Medicine Center at UWMC-Roosevelt,3rd floor,Seattle,47.65883900000001,-122.318284,ChIJtZRBUPQUkFQRZdmRDl51ZMk,5.0,hospital,"0    3.830329
Name: distance.value, dtype: float64"
Seattle Children's Nephrology,4800 Sand Point Way Northeast # A7931,Seattle,47.66263789999999,-122.283265,ChIJ89lAy4IUkFQRI6xaH-kpZ3U,4.6,hospital,"0    4.426973
Name: distance.value, dtype: float64"
Anderson Medical Specialty Associates,2150 North 107th Street #400,Seattle,47.7074459,-122.33171029999998,ChIJN0BXg1QRkFQRJI0R33_VQGg,5.0,hospital,"0    7.699192
Name: distance.value, dtype: float64"
UW Hernia Center,1550 North 115th Street,Seattle,47.7146036,-122.3372047,ChIJQeGtM0wRkFQRjxYztPxIvAw,5.0,hospital,"0    8.33064
Name: distance.value, dtype: float64"
ZOOM+Care,2038 Northwest Market Street,Seattle,47.6689441,-122.3838703,ChIJq-7FCcYVkFQRday_s9KCM9U,4.8,hospital,"0    7.417029
Name: distance.value, dtype: float64"
Pediatric Care Center at UWMC-Roosevelt,4th Floor,Seattle,47.65887,-122.31837,ChIJF4gRCfd5CEER2R8euiu_qGo,5.0,hospital,"0    3.800497
Name: distance.value, dtype: float64"
Vital Kids Medicine,3216 Northeast 45th Place #212,Seattle,47.6617973,-122.2925546,ChIJMfi2HIUUkFQR-0eObUHvzIY,4.5,hospital,"0    3.734618
Name: distance.value, dtype: float64"
Weight Loss Management Center at UWMC-Roosevelt,4225 Roosevelt Way Northeast,Seattle,47.65818460000001,-122.3183226,ChIJIwGFQfQUkFQRcdVqKMfmQOo,5.0,hospital,"0    3.752641
Name: distance.value, dtype: float64"
ZOOM+Care,624 North 34th Street,Seattle,47.649767800000006,-122.3502478,ChIJc_QNJAcVkFQRFix4lZU7HG8,4.7,hospital,"0    5.272219
Name: distance.value, dtype: float64"
Ballard Plaza Pharmacy,1801 NW Market St #104,Seattle,47.66800800000001,-122.380105,ChIJs_kBlsgVkFQRZBxlSCEnQN0,4.0,pharmacy,"0    8.078931
Name: distance.value, dtype: float64"
CVS Pharmacy,302 Northeast Northgate Way,Seattle,47.7091248,-122.3251954,ChIJcWPM1VYRkFQRkVGZaVdXZyg,4.1,pharmacy,"0    7.622126
Name: distance.value, dtype: float64"
Bartell Drugs Wallingford,1820 North 45th Street,Seattle,47.66151839999999,-122.335352,ChIJE1APWVcUkFQRcQX3cadfBeM,4.0,pharmacy,"0    4.660037
Name: distance.value, dtype: float64"
Pharmaca Integrative Pharmacy,1815 North 45th Street,Seattle,47.6611781,-122.3358459,ChIJmSqiRFcUkFQRvpxmje61NKA,4.5,pharmacy,"0    4.742697
Name: distance.value, dtype: float64"
Fred Meyer Pharmacy,915 Northwest 45th Street,Seattle,47.6600467,-122.3684394,ChIJXSTtXrAVkFQRzbocxCLLl98,3.2,pharmacy,"0    6.245494
Name: distance.value, dtype: float64"
Safeway Pharmacy,12318 15th Avenue Northeast,Seattle,47.71798010000001,-122.3119363,ChIJZ7YkV10RkFQRo6C98ks5bqU,3.5,pharmacy,"0    9.162213
Name: distance.value, dtype: float64"
Safeway Pharmacy,17202 15th Avenue Northeast,Shoreline,47.75435079999999,-122.312767,ChIJzRqjTbgQkFQRN2C9JqxSF9c,4.5,pharmacy,"0    11.630827
Name: distance.value, dtype: float64"
QFC Pharmacy,11100 Roosevelt Way Northeast,Seattle,47.7094081,-122.3172203,ChIJn-96tVkRkFQRR3THi4J7wBs,3.8,pharmacy,"0    8.009944
Name: distance.value, dtype: float64"
Northwest Prescriptions & Medical Supply,1536 North 115th Street #100,Seattle,47.7127109,-122.3376472,ChIJdQRToU0RkFQRoATB4VrS_Ck,4.2,pharmacy,"0    8.193909
Name: distance.value, dtype: float64"
Bartell Drugs Lake City,3018 NE 125th St,Seattle,47.71952719999999,-122.295845,ChIJ8fdfu2QRkFQRvoCQ1-nxHo0,3.6,pharmacy,"0    9.787446
Name: distance.value, dtype: float64"
QFC Pharmacy,9999 Holman Road Northwest,Seattle,47.7018883,-122.3637646,ChIJaUfE5qIWkFQRjszA_hdj5tc,4.8,pharmacy,"0    8.573648
Name: distance.value, dtype: float64"
Bob Johnson Pharmacy,1407 Northwest 85th Street,Seattle,47.6904258,-122.3743956,ChIJ6cl_54IWkFQRyK1qsjAnS7c,5.0,pharmacy,"0    8.244873
Name: distance.value, dtype: float64"
Park's Pharmacy,401 Northeast Ravenna Boulevard A,Seattle,47.6783116,-122.3248033,ChIJBYTpQ2wUkFQRGMiw4OTR9B8,4.6,pharmacy,"0    5.333748
Name: distance.value, dtype: float64"
Katterman's Sand Point Pharmacy,5400 Sand Point Way Northeast,Seattle,47.66823519999999,-122.2771988,ChIJHcWSCnwTkFQRUtcmKnVzmPE,4.2,pharmacy,"0    4.664388
Name: distance.value, dtype: float64"
Safeway Pharmacy,8704 Greenwood Avenue North,Seattle,47.6928402,-122.3551479,ChIJPzcCkh8UkFQR25Z8sY8GkkM,3.0,pharmacy,"0    7.489745
Name: distance.value, dtype: float64"
Bartell Drugs 185th and Aurora,18420 Aurora Avenue North,Shoreline,47.76290969999999,-122.3446121,ChIJRRB2xfIQkFQRsypvQtxCOQ4,3.8,pharmacy,"0    12.030454
Name: distance.value, dtype: float64"
Union Center Pharmacy,2324 Eastlake Avenue East # 405,Seattle,47.640548,-122.325533,ChIJm6wXM-AUkFQRY2NK-Bzq9J4,3.7,pharmacy,"0    3.159105
Name: distance.value, dtype: float64"
Safeway Pharmacy,8340 15th Avenue Northwest,Seattle,47.690199,-122.3763201,ChIJXT1URYIWkFQRcl1Lr610w2k,3.7,pharmacy,"0    8.361715
Name: distance.value, dtype: float64"
Lowry's Prescriptions,10330 Meridian Avenue North # 180,Seattle,47.70459219999999,-122.33253059999998,ChIJ5XDdK6sWkFQRdV1V1Op4tXY,3.2,pharmacy,"0    7.598508
Name: distance.value, dtype: float64"
Bartell Drugs Upper Queen Anne,1929 Queen Anne Avenue North,Seattle,47.6368246,-122.3572146,ChIJA5Ic8BIVkFQRm6LcqaQIxr8,4.3,pharmacy,"0    5.510876
Name: distance.value, dtype: float64"
Bartell Drugs Roosevelt Square Store,6401 12th Avenue Northeast,Seattle,47.6753539,-122.3164719,ChIJsUrM7m8UkFQRbiBwu-L6Fvg,4.3,pharmacy,"0    5.38844
Name: distance.value, dtype: float64"
United States Postal Service,7724 35th Avenue Northeast,Seattle,47.6854665,-122.2901271,ChIJEX-ZI44TkFQRHSThbtqCl9o,2.6,post_office,"0    5.469236
Name: distance.value, dtype: float64"
Highland Mail Box,14419 Greenwood Avenue North # A,Seattle,47.73364829999999,-122.3560919,ChIJ3w_7zykRkFQRX5RM-1OcQ4w,2.4,post_office,"0    10.73959
Name: distance.value, dtype: float64"
US Post Office,9999 Holman Road Northwest,Seattle,47.7017851,-122.36374,ChIJaUfE5qIWkFQRe7ZOOP4JsOk,2.5,post_office,"0    8.57427
Name: distance.value, dtype: float64"
United States Postal Service,8306 Greenwood Avenue North,Seattle,47.6893874,-122.3549536,ChIJU0VNhCEUkFQRFV1JWNOZnN0,3.8,post_office,"0    7.414543
Name: distance.value, dtype: float64"
United States Postal Service,11036 8th Avenue Northeast,Seattle,47.7099698,-122.31959,ChIJXxSRb1cRkFQRjJMvv-6HMIU,3.4,post_office,"0    7.943443
Name: distance.value, dtype: float64"
United States Postal Service,5706 17th Avenue Northwest,Seattle,47.6703893,-122.3784141,ChIJRVWRLMkVkFQRh5ATVi1PkYg,3.4,post_office,"0    7.266625
Name: distance.value, dtype: float64"
United States Postal Service,929 North 145th Street,Seattle,47.733706,-122.3462605,ChIJE6VySyQRkFQRRchMjQZ-y9s,2.3,post_office,"0    10.293971
Name: distance.value, dtype: float64"
United States Postal Service,3019 Northeast 127th Street,Seattle,47.7208844,-122.295249,ChIJFaqJJXsRkFQRlubp4YON1As,2.1,post_office,"0    9.9422
Name: distance.value, dtype: float64"
North City Post Office,18336 Aurora Avenue North ste 305,Seattle,47.7619611,-122.3445285,ChIJHQkY5PIQkFQRDrIT0FqH5Ck,1.3,post_office,"0    11.923555
Name: distance.value, dtype: float64"
Nathan Hale High School,10750 30th Avenue Northeast,Seattle,47.7075329,-122.2956588,ChIJFSf83t0TkFQRzij1lpAlYiY,4.2,school,"0    7.86762
Name: distance.value, dtype: float64"
Shorewood High School,17300 Fremont Avenue North,Shoreline,47.755398,-122.350506,ChIJwfNEKOkQkFQR3aqnVvDCyLs,3.9,school,"0    11.817278
Name: distance.value, dtype: float64"
Middle College High School at the Northgate Mall,401 Northeast Northgate Way #203,Seattle,47.7061951,-122.3248404,ChIJqwoMg1YRkFQRXOeuFlhRt7E,,school,"0    7.776259
Name: distance.value, dtype: float64"
Ingraham High School,1819 North 135th Street,Seattle,47.725925200000006,-122.3374922,ChIJl9dlmDkRkFQRakvuOW30pls,3.7,school,"0    9.292728
Name: distance.value, dtype: float64"
Lakeside Middle School,13510 1st Avenue Northeast,Seattle,47.72767899999999,-122.3275134,ChIJtR_yNT4RkFQRYxhsl1QWDcY,4.4,school,"0    9.100684
Name: distance.value, dtype: float64"
