class,departure_time,distance.value,duration.value,duration_in_traffic.value,end_lat,end_lon,fare.value,mode,origin,pair,place_id,rank,start_lat,start_lon,status
citywide,2018-06-06 12:42:52.396964,3.0062150403977626,59.03333333333333,,47.622933,-122.337105,,walking,530330059001.0,530330059001-South-Lake-Union-Citywide,South-Lake-Union-Citywide,1.0,47.65383,-122.36968999999999,OK
supermarket,2018-06-06 12:42:52.713964,1.63952765692977,17.783333333333335,,47.6365817,-122.3567587,,bicycling,530330059001.0,530330059001-ChIJn-z5HhMVkFQR0APZKI1twvM,ChIJn-z5HhMVkFQR0APZKI1twvM,1.0,47.65383,-122.36968999999999,OK
hospital,2018-06-06 12:42:52.713964,1.778744561839652,10.5,,47.64976779999999,-122.35024779999999,,bicycling,530330059001.0,530330059001-ChIJc_QNJAcVkFQRFix4lZU7HG8,ChIJc_QNJAcVkFQRFix4lZU7HG8,1.0,47.65383,-122.36968999999999,OK
pharmacy,2018-06-06 12:42:52.713964,1.6190180236171534,17.866666666666667,,47.637725399999994,-122.35592079999999,,bicycling,530330059001.0,530330059001-ChIJiRAw8RIVkFQRrgQH1QQfjSA,ChIJiRAw8RIVkFQRrgQH1QQfjSA,2.0,47.65383,-122.36968999999999,OK
pharmacy,2018-06-06 12:42:52.713964,1.622747047855811,17.716666666666665,,47.636824600000004,-122.35721459999999,,bicycling,530330059001.0,530330059001-ChIJA5Ic8BIVkFQRm6LcqaQIxr8,ChIJA5Ic8BIVkFQRm6LcqaQIxr8,1.0,47.65383,-122.36968999999999,OK
pharmacy,2018-06-06 12:42:52.713964,1.6929770043505283,18.183333333333334,,47.6361024,-122.3567225,,bicycling,530330059001.0,530330059001-ChIJ1-1K_RIVkFQRuzR5OtSzTMU,ChIJ1-1K_RIVkFQRuzR5OtSzTMU,3.0,47.65383,-122.36968999999999,OK
cafe,2018-06-06 12:42:52.713964,0.5494095711622126,3.05,,47.6501388,-122.36167160000001,,bicycling,530330059001.0,530330059001-ChIJ46wPdqcVkFQR4QBWpnal5Ao,ChIJ46wPdqcVkFQR4QBWpnal5Ao,1.0,47.65383,-122.36968999999999,OK
cafe,2018-06-06 12:42:52.713964,0.6786824114356743,3.3,,47.6493282,-122.3570149,,bicycling,530330059001.0,530330059001-ChIJJ7e5_AcVkFQRr_2IfnRk_Uo,ChIJJ7e5_AcVkFQRr_2IfnRk_Uo,2.0,47.65383,-122.36968999999999,OK
cafe,2018-06-06 12:42:52.713964,0.6911124922311995,3.45,,47.6489637,-122.3575369,,bicycling,530330059001.0,530330059001-ChIJG__ZCAgVkFQRzrK-_VMHdsw,ChIJG__ZCAgVkFQRzrK-_VMHdsw,3.0,47.65383,-122.36968999999999,OK
destination park,2018-06-06 12:42:52.713964,2.24425108763207,15.266666666666667,,47.65814,-122.406333,,bicycling,530330059001.0,530330059001-Discovery-Park,Discovery-Park,3.0,47.65383,-122.36968999999999,OK
destination park,2018-06-06 12:42:52.713964,2.497824735860783,13.833333333333334,,47.646570000000004,-122.33530800000001,,bicycling,530330059001.0,530330059001-Gasworks-Park,Gasworks-Park,1.0,47.65383,-122.36968999999999,OK
destination park,2018-06-06 12:42:52.713964,3.087010565568676,14.666666666666666,,47.6262,-122.337323,,bicycling,530330059001.0,530330059001-Lake-Union-Park,Lake-Union-Park,2.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,4.744561839651958,35.31666666666667,,47.616587,-122.321611,,bicycling,530330059001.0,530330059001-Seattle-Central-College,Seattle-Central-College,3.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,6.378495960223741,41.333333333333336,,47.699252,-122.33352,,bicycling,530330059001.0,530330059001-North-Seattle-College,North-Seattle-College,10.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,11.010565568676196,67.9,,47.54841,-122.352194,,bicycling,530330059001.0,530330059001-South-Seattle-College,South-Seattle-College,12.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,6.338719701678061,38.25,,47.598939,-122.329158,,bicycling,530330059001.0,530330059001-King-Street-Station,King-Street-Station,9.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,4.293349906774394,27.516666666666666,,47.611603,-122.33691,,bicycling,530330059001.0,530330059001-Westlake-Center,Westlake-Center,4.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,6.58794282162834,44.25,,47.702358000000004,-122.32721000000001,,bicycling,530330059001.0,530330059001-Northgate-Transit-Center,Northgate-Transit-Center,11.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,7.340584213797389,41.81666666666667,,47.583574,-122.333555,,bicycling,530330059001.0,530330059001-SODO,SODO,8.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,14.13797389683033,87.81666666666666,,47.641193,-122.12825900000001,,bicycling,530330059001.0,530330059001-Overlake-Redmond,Overlake-Redmond,14.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,5.985705407085146,34.583333333333336,,47.601651000000004,-122.334226,,bicycling,530330059001.0,530330059001-Downtown-Pioneer-Square,Downtown-Pioneer-Square,6.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,4.756370416407707,32.36666666666667,,47.608001,-122.334658,,bicycling,530330059001.0,530330059001-Downtown-Commercial-Core,Downtown-Commercial-Core,5.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,4.704164077066501,26.2,,47.655614,-122.30521100000001,,bicycling,530330059001.0,530330059001-University-of-Washington,University-of-Washington,2.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,11.297078931013052,65.26666666666667,,47.615523,-122.199049,,bicycling,530330059001.0,530330059001-Downtown-Bellevue,Downtown-Bellevue,13.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,4.899937849596022,36.35,,47.609422,-122.32512,,bicycling,530330059001.0,530330059001-First-Hill-Citywide,First-Hill-Citywide,7.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:52.713964,3.3592293349906774,19.783333333333335,,47.622933,-122.337105,,bicycling,530330059001.0,530330059001-South-Lake-Union-Citywide,South-Lake-Union-Citywide,1.0,47.65383,-122.36968999999999,OK
supermarket,2018-06-06 12:42:53.016964,1.6389061528899938,6.4,,47.6365817,-122.3567587,,driving,530330059001.0,530330059001-ChIJn-z5HhMVkFQR0APZKI1twvM,ChIJn-z5HhMVkFQR0APZKI1twvM,1.0,47.65383,-122.36968999999999,OK
hospital,2018-06-06 12:42:53.016964,1.3480422622747048,5.35,,47.64976779999999,-122.35024779999999,,driving,530330059001.0,530330059001-ChIJc_QNJAcVkFQRFix4lZU7HG8,ChIJc_QNJAcVkFQRFix4lZU7HG8,1.0,47.65383,-122.36968999999999,OK
pharmacy,2018-06-06 12:42:53.016964,1.6239900559353635,6.083333333333333,,47.637725399999994,-122.35592079999999,,driving,530330059001.0,530330059001-ChIJiRAw8RIVkFQRrgQH1QQfjSA,ChIJiRAw8RIVkFQRrgQH1QQfjSA,2.0,47.65383,-122.36968999999999,OK
pharmacy,2018-06-06 12:42:53.016964,1.622125543816035,6.283333333333333,,47.636824600000004,-122.35721459999999,,driving,530330059001.0,530330059001-ChIJA5Ic8BIVkFQRm6LcqaQIxr8,ChIJA5Ic8BIVkFQRm6LcqaQIxr8,1.0,47.65383,-122.36968999999999,OK
pharmacy,2018-06-06 12:42:53.016964,1.6935985083903045,6.9,,47.6361024,-122.3567225,,driving,530330059001.0,530330059001-ChIJ1-1K_RIVkFQRuzR5OtSzTMU,ChIJ1-1K_RIVkFQRuzR5OtSzTMU,3.0,47.65383,-122.36968999999999,OK
cafe,2018-06-06 12:42:53.016964,0.5344934742075823,1.4333333333333333,,47.6501388,-122.36167160000001,,driving,530330059001.0,530330059001-ChIJ46wPdqcVkFQR4QBWpnal5Ao,ChIJ46wPdqcVkFQR4QBWpnal5Ao,1.0,47.65383,-122.36968999999999,OK
cafe,2018-06-06 12:42:53.016964,0.6786824114356743,1.8,,47.6493282,-122.3570149,,driving,530330059001.0,530330059001-ChIJJ7e5_AcVkFQRr_2IfnRk_Uo,ChIJJ7e5_AcVkFQRr_2IfnRk_Uo,2.0,47.65383,-122.36968999999999,OK
cafe,2018-06-06 12:42:53.016964,0.6911124922311995,2.3833333333333333,,47.6489637,-122.3575369,,driving,530330059001.0,530330059001-ChIJG__ZCAgVkFQRzrK-_VMHdsw,ChIJG__ZCAgVkFQRzrK-_VMHdsw,3.0,47.65383,-122.36968999999999,OK
destination park,2018-06-06 12:42:53.016964,2.2684897451833437,7.683333333333334,,47.65814,-122.406333,,driving,530330059001.0,530330059001-Discovery-Park,Discovery-Park,3.0,47.65383,-122.36968999999999,OK
destination park,2018-06-06 12:42:53.016964,2.0546923555003107,8.55,,47.646570000000004,-122.33530800000001,,driving,530330059001.0,530330059001-Gasworks-Park,Gasworks-Park,1.0,47.65383,-122.36968999999999,OK
destination park,2018-06-06 12:42:53.016964,2.8694841516469856,9.5,,47.6262,-122.337323,,driving,530330059001.0,530330059001-Lake-Union-Park,Lake-Union-Park,2.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,4.351771286513363,17.066666666666666,,47.616587,-122.321611,,driving,530330059001.0,530330059001-Seattle-Central-College,Seattle-Central-College,3.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,5.444375388440025,18.9,,47.699252,-122.33352,,driving,530330059001.0,530330059001-North-Seattle-College,North-Seattle-College,10.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,9.746426351771287,20.666666666666668,,47.54841,-122.352194,,driving,530330059001.0,530330059001-South-Seattle-College,South-Seattle-College,12.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,6.415786202610317,16.766666666666666,,47.598939,-122.329158,,driving,530330059001.0,530330059001-King-Street-Station,King-Street-Station,9.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,4.576755748912368,15.216666666666667,,47.611603,-122.33691,,driving,530330059001.0,530330059001-Westlake-Center,Westlake-Center,4.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,7.15786202610317,19.35,,47.702358000000004,-122.32721000000001,,driving,530330059001.0,530330059001-Northgate-Transit-Center,Northgate-Transit-Center,11.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,6.048477315102549,15.35,,47.583574,-122.333555,,driving,530330059001.0,530330059001-SODO,SODO,8.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,15.469857054070852,27.616666666666667,,47.641193,-122.12825900000001,,driving,530330059001.0,530330059001-Overlake-Redmond,Overlake-Redmond,14.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,4.858297078931013,16.2,,47.601651000000004,-122.334226,,driving,530330059001.0,530330059001-Downtown-Pioneer-Square,Downtown-Pioneer-Square,6.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,5.014294592914854,15.6,,47.608001,-122.334658,,driving,530330059001.0,530330059001-Downtown-Commercial-Core,Downtown-Commercial-Core,5.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,4.251709136109385,18.016666666666666,,47.655614,-122.30521100000001,,driving,530330059001.0,530330059001-University-of-Washington,University-of-Washington,2.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,13.040397762585457,24.65,,47.615523,-122.199049,,driving,530330059001.0,530330059001-Downtown-Bellevue,Downtown-Bellevue,13.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,5.1646985705407085,16.6,,47.609422,-122.32512,,driving,530330059001.0,530330059001-First-Hill-Citywide,First-Hill-Citywide,7.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.016964,3.0739589807333747,11.316666666666666,,47.622933,-122.337105,,driving,530330059001.0,530330059001-South-Lake-Union-Citywide,South-Lake-Union-Citywide,1.0,47.65383,-122.36968999999999,OK
supermarket,2018-06-06 12:42:53.507964,1.684897451833437,19.1,,47.6365817,-122.3567587,2.5,transit,530330059001.0,530330059001-ChIJn-z5HhMVkFQR0APZKI1twvM,ChIJn-z5HhMVkFQR0APZKI1twvM,1.0,47.65383,-122.36968999999999,OK
hospital,2018-06-06 12:42:53.507964,1.4251087632069608,7.65,,47.64976779999999,-122.35024779999999,2.5,transit,530330059001.0,530330059001-ChIJc_QNJAcVkFQRFix4lZU7HG8,ChIJc_QNJAcVkFQRFix4lZU7HG8,1.0,47.65383,-122.36968999999999,OK
pharmacy,2018-06-06 12:42:53.507964,1.62958359229335,17.816666666666666,,47.637725399999994,-122.35592079999999,2.5,transit,530330059001.0,530330059001-ChIJiRAw8RIVkFQRrgQH1QQfjSA,ChIJiRAw8RIVkFQRrgQH1QQfjSA,2.0,47.65383,-122.36968999999999,OK
pharmacy,2018-06-06 12:42:53.507964,1.6687383467992543,18.8,,47.636824600000004,-122.35721459999999,2.5,transit,530330059001.0,530330059001-ChIJA5Ic8BIVkFQRm6LcqaQIxr8,ChIJA5Ic8BIVkFQRm6LcqaQIxr8,1.0,47.65383,-122.36968999999999,OK
pharmacy,2018-06-06 12:42:53.507964,1.740211311373524,20.2,,47.6361024,-122.3567225,2.5,transit,530330059001.0,530330059001-ChIJ1-1K_RIVkFQRuzR5OtSzTMU,ChIJ1-1K_RIVkFQRuzR5OtSzTMU,3.0,47.65383,-122.36968999999999,OK
cafe,2018-06-06 12:42:53.507964,0.5978868862647607,4.066666666666666,,47.6501388,-122.36167160000001,2.5,transit,530330059001.0,530330059001-ChIJ46wPdqcVkFQR4QBWpnal5Ao,ChIJ46wPdqcVkFQR4QBWpnal5Ao,1.0,47.65383,-122.36968999999999,OK
cafe,2018-06-06 12:42:53.507964,0.7010565568676196,3.533333333333333,,47.6493282,-122.3570149,2.5,transit,530330059001.0,530330059001-ChIJJ7e5_AcVkFQRr_2IfnRk_Uo,ChIJJ7e5_AcVkFQRr_2IfnRk_Uo,2.0,47.65383,-122.36968999999999,OK
cafe,2018-06-06 12:42:53.507964,0.7134866376631448,4.233333333333333,,47.6489637,-122.3575369,2.5,transit,530330059001.0,530330059001-ChIJG__ZCAgVkFQRzrK-_VMHdsw,ChIJG__ZCAgVkFQRzrK-_VMHdsw,3.0,47.65383,-122.36968999999999,OK
destination park,2018-06-06 12:42:53.507964,2.3859540087010567,22.333333333333332,,47.65814,-122.406333,2.5,transit,530330059001.0,530330059001-Discovery-Park,Discovery-Park,3.0,47.65383,-122.36968999999999,OK
destination park,2018-06-06 12:42:53.507964,2.3256681168427593,14.983333333333333,,47.646570000000004,-122.33530800000001,2.5,transit,530330059001.0,530330059001-Gasworks-Park,Gasworks-Park,1.0,47.65383,-122.36968999999999,OK
destination park,2018-06-06 12:42:53.507964,3.55313859540087,26.933333333333334,,47.6262,-122.337323,2.5,transit,530330059001.0,530330059001-Lake-Union-Park,Lake-Union-Park,2.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,6.996270975761343,43.03333333333333,,47.616587,-122.321611,5.0,transit,530330059001.0,530330059001-Seattle-Central-College,Seattle-Central-College,3.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,6.286513362336855,42.43333333333333,,47.699252,-122.33352,2.5,transit,530330059001.0,530330059001-North-Seattle-College,North-Seattle-College,10.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,10.530142945929148,52.2,,47.54841,-122.352194,2.5,transit,530330059001.0,530330059001-South-Seattle-College,South-Seattle-College,12.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,5.410814170292107,43.7,,47.598939,-122.329158,2.5,transit,530330059001.0,530330059001-King-Street-Station,King-Street-Station,9.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,4.589185829707893,33.6,,47.611603,-122.33691,2.5,transit,530330059001.0,530330059001-Westlake-Center,Westlake-Center,4.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,7.563704164077066,51.833333333333336,,47.702358000000004,-122.32721000000001,2.5,transit,530330059001.0,530330059001-Northgate-Transit-Center,Northgate-Transit-Center,11.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,7.392169049098819,53.516666666666666,,47.583574,-122.333555,7.5,transit,530330059001.0,530330059001-SODO,SODO,8.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,14.781852082038533,78.21666666666667,,47.641193,-122.12825900000001,5.0,transit,530330059001.0,530330059001-Overlake-Redmond,Overlake-Redmond,14.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,5.333126165320075,42.75,,47.601651000000004,-122.334226,2.5,transit,530330059001.0,530330059001-Downtown-Pioneer-Square,Downtown-Pioneer-Square,6.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,4.777501553760099,36.21666666666667,,47.608001,-122.334658,2.5,transit,530330059001.0,530330059001-Downtown-Commercial-Core,Downtown-Commercial-Core,5.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,4.824114356743319,31.016666666666666,,47.655614,-122.30521100000001,2.5,transit,530330059001.0,530330059001-University-of-Washington,University-of-Washington,2.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,11.392169049098818,66.93333333333334,,47.615523,-122.199049,2.5,transit,530330059001.0,530330059001-Downtown-Bellevue,Downtown-Bellevue,13.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,5.420758234928527,51.416666666666664,,47.609422,-122.32512,2.5,transit,530330059001.0,530330059001-First-Hill-Citywide,First-Hill-Citywide,7.0,47.65383,-122.36968999999999,OK
citywide,2018-06-06 12:42:53.507964,3.5344934742075824,25.416666666666668,,47.622933,-122.337105,2.5,transit,530330059001.0,530330059001-South-Lake-Union-Citywide,South-Lake-Union-Citywide,1.0,47.65383,-122.36968999999999,OK
hospital,2018-06-06 12:42:53.842964,0.9602237414543194,21.316666666666666,,47.6581846,-122.3183226,,walking,530330061003.0,530330061003-ChIJIwGFQfQUkFQRcdVqKMfmQOo,ChIJIwGFQfQUkFQRcdVqKMfmQOo,1.0,47.6465,-122.32453000000001,OK
pharmacy,2018-06-06 12:42:53.842964,0.4766935985083903,10.033333333333333,,47.640547999999995,-122.32553300000001,,walking,530330061003.0,530330061003-ChIJm6wXM-AUkFQRY2NK-Bzq9J4,ChIJm6wXM-AUkFQRY2NK-Bzq9J4,1.0,47.6465,-122.32453000000001,OK
cafe,2018-06-06 12:42:53.842964,0.5158483530142945,10.7,,47.639607500000004,-122.32610520000001,,walking,530330061003.0,530330061003-ChIJpZFLJ-AUkFQR0NLF7swzFIo,ChIJpZFLJ-AUkFQR0NLF7swzFIo,3.0,47.6465,-122.32453000000001,OK
cafe,2018-06-06 12:42:53.842964,0.5823492852703542,13.8,,47.641675,-122.319892,,walking,530330061003.0,530330061003-ChIJzw1SzuAUkFQRxNTgOsOyeis,ChIJzw1SzuAUkFQRxNTgOsOyeis,1.0,47.6465,-122.32453000000001,OK
cafe,2018-06-06 12:42:53.842964,0.399005593536358,8.116666666666667,,47.650816,-122.32148000000001,,walking,530330061003.0,530330061003-ChIJn7QZqPoUkFQR66Ie5FUD9tw,ChIJn7QZqPoUkFQR66Ie5FUD9tw,2.0,47.6465,-122.32453000000001,OK
supermarket,2018-06-06 12:42:53.842964,0.2771908017402113,5.333333333333333,,47.6478365,-122.32390900000001,,walking,530330061003.0,530330061003-ChIJEwUJ6eQUkFQRazjdb-6NS1Q,ChIJEwUJ6eQUkFQRazjdb-6NS1Q,1.0,47.6465,-122.32453000000001,OK
pharmacy,2018-06-06 12:42:53.842964,1.3499067743940336,30.05,,47.6611103,-122.31299170000001,,walking,530330061003.0,530330061003-ChIJkT1x4IoUkFQRON2yO2N9FJk,ChIJkT1x4IoUkFQRON2yO2N9FJk,2.0,47.6465,-122.32453000000001,OK
pharmacy,2018-06-06 12:42:53.842964,1.477936606587943,33.45,,47.6646422,-122.31493359999999,,walking,530330061003.0,530330061003-ChIJA3V7tWEUkFQRkIyotdkITxA,ChIJA3V7tWEUkFQRkIyotdkITxA,3.0,47.6465,-122.32453000000001,OK
destination park,2018-06-06 12:42:53.842964,1.8881292728402734,38.4,,47.646570000000004,-122.33530800000001,,walking,530330061003.0,530330061003-Gasworks-Park,Gasworks-Park,3.0,47.6465,-122.32453000000001,OK
destination park,2018-06-06 12:42:53.842964,1.5879428216283407,35.95,,47.631060999999995,-122.315451,,walking,530330061003.0,530330061003-Volunteer-Park,Volunteer-Park,1.0,47.6465,-122.32453000000001,OK
destination park,2018-06-06 12:42:53.842964,1.7414543194530765,34.35,,47.6262,-122.337323,,walking,530330061003.0,530330061003-Lake-Union-Park,Lake-Union-Park,2.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,2.320074580484773,49.15,,47.616587,-122.321611,,walking,530330061003.0,530330061003-Seattle-Central-College,Seattle-Central-College,3.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,4.436295835922934,94.66666666666667,,47.699252,-122.33352,,walking,530330061003.0,530330061003-North-Seattle-College,North-Seattle-College,9.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,8.596643878185208,178.3,,47.54841,-122.352194,,walking,530330061003.0,530330061003-South-Seattle-College,South-Seattle-College,12.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,3.677439403356122,76.96666666666667,,47.598939,-122.329158,,walking,530330061003.0,530330061003-King-Street-Station,King-Street-Station,8.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,2.6904909881914234,55.85,,47.611603,-122.33691,,walking,530330061003.0,530330061003-Westlake-Center,Westlake-Center,4.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,4.326289620882536,93.51666666666667,,47.702358000000004,-122.32721000000001,,walking,530330061003.0,530330061003-Northgate-Transit-Center,Northgate-Transit-Center,11.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,4.859540087010566,100.71666666666667,,47.583574,-122.333555,,walking,530330061003.0,530330061003-SODO,SODO,10.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,11.28402734617775,235.25,,47.641193,-122.12825900000001,,walking,530330061003.0,530330061003-Overlake-Redmond,Overlake-Redmond,14.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,3.4940957116221254,72.95,,47.601651000000004,-122.334226,,walking,530330061003.0,530330061003-Downtown-Pioneer-Square,Downtown-Pioneer-Square,6.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,2.9770043505282784,62.6,,47.608001,-122.334658,,walking,530330061003.0,530330061003-Downtown-Commercial-Core,Downtown-Commercial-Core,5.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,1.36544437538844,29.616666666666667,,47.655614,-122.30521100000001,,walking,530330061003.0,530330061003-University-of-Washington,University-of-Washington,1.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,8.1230577998757,168.31666666666666,,47.615523,-122.199049,,walking,530330061003.0,530330061003-Downtown-Bellevue,Downtown-Bellevue,13.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,2.7775015537600996,60.333333333333336,,47.609422,-122.32512,,walking,530330061003.0,530330061003-First-Hill-Citywide,First-Hill-Citywide,7.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:53.842964,1.9459291485394654,39.1,,47.622933,-122.337105,,walking,530330061003.0,530330061003-South-Lake-Union-Citywide,South-Lake-Union-Citywide,2.0,47.6465,-122.32453000000001,OK
hospital,2018-06-06 12:42:54.301964,1.2604101926662523,9.816666666666666,,47.6581846,-122.3183226,,bicycling,530330061003.0,530330061003-ChIJIwGFQfQUkFQRcdVqKMfmQOo,ChIJIwGFQfQUkFQRcdVqKMfmQOo,1.0,47.6465,-122.32453000000001,OK
pharmacy,2018-06-06 12:42:54.301964,0.4785581106277191,3.5166666666666666,,47.640547999999995,-122.32553300000001,,bicycling,530330061003.0,530330061003-ChIJm6wXM-AUkFQRY2NK-Bzq9J4,ChIJm6wXM-AUkFQRY2NK-Bzq9J4,1.0,47.6465,-122.32453000000001,OK
cafe,2018-06-06 12:42:54.301964,0.5711622125543816,4.883333333333334,,47.639607500000004,-122.32610520000001,,bicycling,530330061003.0,530330061003-ChIJpZFLJ-AUkFQR0NLF7swzFIo,ChIJpZFLJ-AUkFQR0NLF7swzFIo,3.0,47.6465,-122.32453000000001,OK
cafe,2018-06-06 12:42:54.301964,0.579241765071473,5.983333333333333,,47.641675,-122.319892,,bicycling,530330061003.0,530330061003-ChIJzw1SzuAUkFQRxNTgOsOyeis,ChIJzw1SzuAUkFQRxNTgOsOyeis,1.0,47.6465,-122.32453000000001,OK
cafe,2018-06-06 12:42:54.301964,0.6295835922933499,3.6166666666666667,,47.650816,-122.32148000000001,,bicycling,530330061003.0,530330061003-ChIJn7QZqPoUkFQR66Ie5FUD9tw,ChIJn7QZqPoUkFQR66Ie5FUD9tw,2.0,47.6465,-122.32453000000001,OK
supermarket,2018-06-06 12:42:54.301964,0.2771908017402113,1.65,,47.6478365,-122.32390900000001,,bicycling,530330061003.0,530330061003-ChIJEwUJ6eQUkFQRazjdb-6NS1Q,ChIJEwUJ6eQUkFQRazjdb-6NS1Q,1.0,47.6465,-122.32453000000001,OK
pharmacy,2018-06-06 12:42:54.301964,1.4580484773151026,11.3,,47.6611103,-122.31299170000001,,bicycling,530330061003.0,530330061003-ChIJkT1x4IoUkFQRON2yO2N9FJk,ChIJkT1x4IoUkFQRON2yO2N9FJk,2.0,47.6465,-122.32453000000001,OK
pharmacy,2018-06-06 12:42:54.301964,1.5991298943443133,12.9,,47.6646422,-122.31493359999999,,bicycling,530330061003.0,530330061003-ChIJA3V7tWEUkFQRkIyotdkITxA,ChIJA3V7tWEUkFQRkIyotdkITxA,3.0,47.6465,-122.32453000000001,OK
destination park,2018-06-06 12:42:54.301964,2.009322560596644,12.55,,47.646570000000004,-122.33530800000001,,bicycling,530330061003.0,530330061003-Gasworks-Park,Gasworks-Park,3.0,47.6465,-122.32453000000001,OK
destination park,2018-06-06 12:42:54.301964,1.704164077066501,17.366666666666667,,47.631060999999995,-122.315451,,bicycling,530330061003.0,530330061003-Volunteer-Park,Volunteer-Park,1.0,47.6465,-122.32453000000001,OK
destination park,2018-06-06 12:42:54.301964,1.8980733374766936,10.75,,47.6262,-122.337323,,bicycling,530330061003.0,530330061003-Lake-Union-Park,Lake-Union-Park,2.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:54.301964,2.3424487259167184,18.983333333333334,,47.616587,-122.321611,,bicycling,530330061003.0,530330061003-Seattle-Central-College,Seattle-Central-College,3.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:54.301964,4.86886264760721,36.3,,47.699252,-122.33352,,bicycling,530330061003.0,530330061003-North-Seattle-College,North-Seattle-College,9.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:54.301964,8.87383467992542,63.05,,47.54841,-122.352194,,bicycling,530330061003.0,530330061003-South-Seattle-College,South-Seattle-College,12.0,47.6465,-122.32453000000001,OK
citywide,2018-06-06 12:42:54.301964,3.9434431323803603,31.116666666666667,,47.598939,-122.329158,,bicycling,530330061003.0,530330061003-King-Street-Station,King-Street-Station,8.0,47.6465,-122.32453000000001,OK
