SERIALNO,HINCP,NP,WGTP,DOWNTOWN,NORTHEAST,NORTHWEST,SOUTHEAST,WEST,AGEP,DDRS,ENG,DEAR,DEYE,DOUT,MIG,HISP,JWMNP,BIKING,DRIVING,TRANSIT,WALKING,MALE,FEMALE,SCHL,WHITE_ALONE,BLACK_ALONE,NATIVE_INDIAN,ASIAN_ALONE,PACIFIC_ISLANDER,OTHER_RACE
2250,1325884,85243.83189428668,2,211,0.0,1.0,0.0,0.0,0.0,60.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.5,0.5,2.5,0.5,0.5,0.0,0.0,0.0,0.0
2251,1326374,36652.75327149918,1,62,1.0,0.0,0.0,0.0,0.0,36.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2252,1327517,71211.0634989127,4,68,0.0,0.0,1.0,0.0,0.0,32.25,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,8.75,0.0,1.0,0.0,0.0,0.25,0.75,2.0,0.25,0.0,0.0,0.25,0.0,0.5
2253,1329064,109958.25981449755,1,110,0.0,1.0,0.0,0.0,0.0,26.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,45.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2254,1329665,553875.4630084549,2,111,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,7.5,0.0,1.0,0.0,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2255,1329912,1706.9710809298194,1,45,0.0,0.0,0.0,0.0,1.0,63.0,1.0,0.5240049415992813,1.0,1.0,0.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2256,1329944,37490.53048913345,1,150,0.0,0.0,0.0,1.0,0.0,80.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2257,1331261,117288.8104687974,3,72,0.0,1.0,0.0,0.0,0.0,19.333333333333332,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,8.333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2258,1331928,1466.1101308599675,1,62,0.0,0.0,1.0,0.0,0.0,74.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
2259,1332101,257721.2165747414,3,126,1.0,0.0,0.0,0.0,0.0,35.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.6666666666666666,0.0,28.666666666666668,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,4.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0
2260,1332496,10891.103829245472,1,115,0.0,0.0,1.0,0.0,0.0,58.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2261,1333609,30788.312748059314,2,159,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2262,1336232,36652.75327149918,1,207,0.0,0.0,1.0,0.0,0.0,64.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2263,1337861,144516.57004191107,2,70,0.0,0.0,1.0,0.0,0.0,40.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,0.0,0.5,0.5,0.0,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2264,1338887,55502.74066827019,3,52,0.0,1.0,0.0,0.0,0.0,30.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2265,1339361,77494.3926311697,2,98,0.0,0.0,1.0,0.0,0.0,36.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.5,12.5,0.0,1.0,0.0,0.0,0.5,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2266,1339841,183263.76635749592,2,76,0.0,0.0,0.0,1.0,0.0,31.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.5,0.0,1.0,0.0,0.0,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2267,1339885,22201.09626730808,2,135,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.5240049415992813,1.0,1.0,0.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2268,1340054,23038.873484942345,3,183,0.0,1.0,0.0,0.0,0.0,30.666666666666668,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0
2269,1340410,37071.64188031632,4,77,0.0,0.0,0.0,0.0,1.0,41.5,1.0,1.75,1.0,1.0,1.0,0.25,0.0,15.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2270,1340506,83777.72176342671,1,202,0.0,0.0,1.0,0.0,0.0,45.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2271,1340633,20420.819679835262,1,211,1.0,0.0,0.0,0.0,0.0,75.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2272,1340653,43983.303925799024,1,82,0.0,1.0,0.0,0.0,0.0,60.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2273,1341335,71211.0634989127,2,46,0.0,1.0,0.0,0.0,0.0,43.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.5,0.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2274,1341888,47124.968491927524,1,133,0.0,0.0,0.0,0.0,1.0,54.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2275,1341899,11519.436742471173,1,99,1.0,0.0,0.0,0.0,0.0,67.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2276,1342816,68069.3989327842,1,69,0.0,0.0,0.0,0.0,1.0,38.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2277,1342939,513871.60086641856,2,103,0.0,0.0,0.0,1.0,0.0,70.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2278,1343191,57597.183712355865,2,110,0.0,0.0,0.0,0.0,1.0,64.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,22.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
2279,1344370,58644.4052343987,1,67,0.0,0.0,0.0,1.0,0.0,49.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2280,1344589,751035.8589634591,8,139,0.0,0.0,0.0,1.0,0.0,26.25,0.875,1.0,1.0,1.0,0.875,0.5,0.0,28.75,0.0,1.0,0.0,0.0,0.625,0.375,2.875,0.75,0.0,0.0,0.0,0.0,0.25
2281,1344992,160224.89287255358,2,110,0.0,0.0,1.0,0.0,0.0,60.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,27.5,0.0,0.5,0.5,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2282,1345710,173838.77265911043,2,124,0.0,0.0,1.0,0.0,0.0,54.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,22.5,1.0,0.0,0.0,0.0,0.5,0.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2283,1346293,282749.81095156516,2,68,0.0,0.0,1.0,0.0,0.0,45.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,42.5,0.0,1.0,0.0,0.0,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2284,1346861,104722.15220428338,2,121,0.0,1.0,0.0,0.0,0.0,33.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.5,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0
2285,1347812,20944.43044085668,1,127,1.0,0.0,0.0,0.0,0.0,69.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2286,1349769,85872.16480751238,1,131,1.0,0.0,0.0,0.0,0.0,47.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2287,1350480,6388.051284461287,1,84,0.0,1.0,0.0,0.0,0.0,79.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2288,1350621,62833.29132257003,3,130,0.0,1.0,0.0,0.0,0.0,21.666666666666668,1.0,0.0,1.0,1.0,1.0,2.0,0.0,13.333333333333334,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
2289,1350902,47124.968491927524,2,157,0.0,0.0,1.0,0.0,0.0,29.5,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.5,30.0,0.0,0.0,1.0,0.0,0.5,0.5,2.0,0.5,0.0,0.0,0.0,0.0,0.5
2290,1351452,112712.45241747021,1,110,1.0,0.0,0.0,0.0,0.0,38.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2291,1352007,166089.33339599345,3,75,0.0,0.0,0.0,0.0,1.0,39.666666666666664,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,7.333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
2292,1352072,160957.94793798355,5,61,0.0,0.0,0.0,0.0,1.0,51.8,1.0,0.5240049415992813,1.0,0.8,0.6,0.0,0.0,8.0,0.0,0.5,0.5,0.0,0.6,0.4,0.4,0.6,0.0,0.4,0.0,0.0,0.0
2293,1352590,316260.8996569358,2,131,0.0,1.0,0.0,0.0,0.0,64.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,27.5,0.0,1.0,0.0,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2294,1352704,119383.25351288306,1,134,0.0,0.0,0.0,1.0,0.0,39.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2295,1353286,12723.74149282043,1,70,1.0,0.0,0.0,0.0,0.0,81.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2296,1354009,47858.023557357505,4,66,1.0,0.0,0.0,0.0,0.0,41.5,1.0,0.75,1.0,1.0,1.0,0.0,0.0,18.75,0.0,1.0,0.0,0.0,0.5,0.5,3.25,0.0,0.0,0.0,1.0,0.0,0.0
2297,1354380,312700.3464819902,2,67,0.0,1.0,0.0,0.0,0.0,53.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,0.5,0.5,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2298,1355679,137186.01938761125,1,106,0.0,0.0,0.0,1.0,0.0,50.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2299,1355831,251333.16529028013,2,190,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.5,0.0,0.5,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2300,1355912,30893.0349002636,2,66,0.0,0.0,0.0,0.0,1.0,74.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2301,1356074,205674.30692921256,4,62,0.0,0.0,0.0,1.0,0.0,39.25,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,16.25,0.0,1.0,0.0,0.0,0.25,0.75,1.75,0.5,0.0,0.0,0.0,0.0,0.5
2302,1357010,31416.645661285016,1,104,0.0,0.0,0.0,0.0,1.0,26.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2303,1357069,32683.783702956847,1,78,0.0,0.0,0.0,0.0,1.0,84.0,1.0,0.5240049415992813,1.0,0.0,0.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2304,1358297,41888.86088171336,1,112,0.0,0.0,0.0,1.0,0.0,46.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2305,1359450,44925.803295637576,3,75,0.0,0.0,0.0,0.0,1.0,62.333333333333336,1.0,1.6666666666666667,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0
2306,1360442,143678.7928242768,2,72,0.0,0.0,0.0,1.0,0.0,64.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5,0.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0
2307,1360520,115194.36742471173,1,205,1.0,0.0,0.0,0.0,0.0,48.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2308,1360718,71944.11856434269,1,121,1.0,0.0,0.0,0.0,0.0,89.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2309,1363084,65974.95588869853,2,75,0.0,1.0,0.0,0.0,0.0,58.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.5,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0
2310,1363106,350819.2098843493,2,60,0.0,0.0,0.0,1.0,0.0,54.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,12.5,0.0,0.0,0.0,1.0,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2311,1363110,18849.98739677101,1,217,1.0,0.0,0.0,0.0,0.0,57.0,1.0,0.5240049415992813,0.0,0.0,1.0,2.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2312,1363311,43669.13746918617,2,100,0.0,0.0,0.0,0.0,1.0,32.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2313,1364237,38778.61296124614,1,71,0.0,1.0,0.0,0.0,0.0,54.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2314,1365186,36652.75327149918,1,102,1.0,0.0,0.0,0.0,0.0,63.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2315,1366007,93202.71546181221,2,115,0.0,0.0,1.0,0.0,0.0,39.5,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,15.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
2316,1366445,33511.08870537068,1,175,0.0,0.0,1.0,0.0,0.0,28.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2317,1366905,197505.97905727846,5,105,0.0,0.0,1.0,0.0,0.0,23.4,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.6,0.4,2.0,0.8,0.0,0.0,0.0,0.0,0.2
2318,1367163,277513.70334135095,3,75,0.0,1.0,0.0,0.0,0.0,27.333333333333332,1.0,0.5240049415992813,0.6666666666666666,1.0,1.0,0.0,0.0,18.333333333333332,0.5,0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0
2319,1367226,206302.63984243828,3,65,0.0,0.0,0.0,0.0,1.0,31.333333333333332,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,28.333333333333332,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2320,1367522,76447.17110912687,3,72,0.0,0.0,0.0,0.0,1.0,36.333333333333336,1.0,0.0,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.0
2321,1368082,214156.80125775954,4,76,0.0,0.0,1.0,0.0,0.0,51.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.5,0.0,32.5,0.5,0.5,0.0,0.0,1.0,0.0,5.5,0.75,0.0,0.0,0.25,0.0,0.0
2322,1368546,179179.60242152886,2,122,1.0,0.0,0.0,0.0,0.0,34.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.5,22.5,0.0,0.0,1.0,0.0,0.5,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2323,1368743,18432.14600947592,5,116,0.0,0.0,0.0,0.0,1.0,61.6,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.2,0.8,1.4,1.0,0.0,0.0,0.0,0.0,0.0
2324,1369580,44611.63683902472,1,70,0.0,1.0,0.0,0.0,0.0,23.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2325,1369714,169649.8865709391,2,126,0.0,0.0,0.0,1.0,0.0,52.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.5,7.5,0.0,1.0,0.0,0.0,0.5,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0
2326,1370590,20944.43044085668,1,60,0.0,0.0,1.0,0.0,0.0,58.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2327,1371364,16231.933591663925,1,53,0.0,0.0,0.0,1.0,0.0,85.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2328,1372299,104722.15220428338,1,113,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
2329,1374321,235415.39815522905,8,58,0.0,0.0,0.0,0.0,1.0,28.1,0.9,1.3333333333333333,1.0,1.0,0.9,0.0,0.0,22.5,0.0,0.4,0.6,0.0,0.5,0.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0
2330,1374460,86919.38632955521,2,133,0.0,1.0,0.0,0.0,0.0,27.5,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,32.5,0.0,1.0,0.0,0.0,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2331,1375872,58958.571691011544,2,75,0.0,1.0,0.0,0.0,0.0,30.5,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
2332,1376028,631474.5777918288,2,66,0.0,0.0,0.0,0.0,1.0,51.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0
2333,1376051,149124.34473889956,5,69,0.0,1.0,0.0,0.0,0.0,38.8,1.0,0.5240049415992813,0.8,1.0,1.0,0.0,0.0,13.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6,0.4,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2334,1376155,52361.07610214169,1,103,0.0,0.0,0.0,1.0,0.0,67.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2335,1376350,69116.62045482703,1,194,0.0,1.0,0.0,0.0,0.0,53.0,1.0,0.5240049415992813,1.0,1.0,1.0,2.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2336,1379575,113099.92438062606,2,76,1.0,0.0,0.0,0.0,0.0,70.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.5,0.5,5.0,0.0,0.0,0.0,1.0,0.0,0.0
2337,1379612,59691.62675644153,1,122,0.0,0.0,0.0,1.0,0.0,36.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2338,1380469,397944.17837627686,2,118,0.0,0.0,0.0,0.0,1.0,62.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0
2339,1380530,130902.69025535423,6,240,0.0,0.0,0.0,0.0,1.0,27.666666666666668,1.0,1.5,1.0,1.0,1.0,0.0,0.0,9.166666666666666,0.0,1.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
2340,1381007,143259.90421545968,1,239,1.0,0.0,0.0,0.0,0.0,28.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2341,1381152,182216.5448354531,2,124,0.0,0.0,0.0,1.0,0.0,28.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,0.0,0.0433146924250127,0.6217602343428477,0.23057714188878398,0.23057714188878384,0.5,0.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2342,1381411,118336.03199084023,2,134,0.0,0.0,0.0,1.0,0.0,32.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,32.5,0.0,0.5,0.0,0.5,0.5,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2343,1381948,133416.02190825704,4,128,1.0,0.0,0.0,0.0,0.0,41.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.5,0.0,17.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0
2344,1383792,129855.4687333114,3,76,0.0,0.0,1.0,0.0,0.0,25.333333333333332,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2345,1384727,114775.47881589459,5,113,0.0,0.0,1.0,0.0,0.0,26.8,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.6,0.4,1.6,1.0,0.0,0.0,0.0,0.0,0.0
2346,1384786,102502.04257755258,2,111,1.0,0.0,0.0,0.0,0.0,56.0,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,15.0,0.0,0.0,0.5,0.5,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2347,1385416,84824.94328546955,2,181,0.0,0.0,0.0,1.0,0.0,25.5,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,27.5,0.0,0.0,0.5,0.5,0.5,0.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2348,1385596,172686.8289848633,3,67,0.0,1.0,0.0,0.0,0.0,51.333333333333336,1.0,0.5240049415992813,1.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,3.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0
