hhid,numchildren,hh_wt_revised,hhincome_broad,hhsize,vehicle_count,home_ownership,offpark,year_residence,mean_age,proportion_white,mean_education_year,proportion_employed,proportion_student,mean_distance,mean_depart_time,mean_num_travelers,prop_driving_alone,prop_driving_with_others,prop_transit,prop_biking,prop_walking,mean_duration,prop_went_home,prop_went_work,prop_errands,prop_social,prop_gave_ride,cluster
17128445,0,74.812154331302,2.0,1,0,1.0,1,4,59.5,1.0,4.0,1.0,0.0,1.7582168620107053,801.9090909090909,3.575757575757576,0.0,0.0,0.3448275862068966,0.0,0.6551724137931034,16.515151515151516,0.3461538461538461,0.2307692307692308,0.2692307692307692,0.15384615384615385,0.0,2
17128448,0,45.812538827304294,4.0,1,1,0.0,8,2,29.5,1.0,4.0,1.0,0.0,9.553061316666666,810.0,1.5,1.0,0.0,0.0,0.0,0.0,18.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1
17128499,0,25.4402520772476,5.0,2,1,0.0,1,3,44.5,1.0,6.0,1.0,0.0,3.302586865,794.1666666666665,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,8.666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,1
17128524,0,4.39725523014418,1.0,1,0,0.0,0,1,21.0,0.0,1.0,1.0,1.0,3.3109281542500004,806.25,2.25,0.0,0.0,0.75,0.0,0.25,15.5,0.25,0.5,0.0,0.25,0.0,3
17128525,0,7.21915911758348,1.0,2,0,0.0,10,1,29.5,0.0,5.0,0.5,1.0,1.1312059055,473.75,1.0,0.0,0.0,1.0,0.0,0.0,4.5,0.5,0.5,0.0,0.0,0.0,3
17128623,0,4.51770042512234,5.0,1,1,1.0,1,4,29.5,0.0,4.0,1.0,0.0,0.9949706215700308,911.75,1.0,0.5,0.0,0.0,0.0,0.5,6.0,0.5,0.0,0.25,0.25,0.0,1
17128629,0,23.5694696714675,3.0,1,1,1.0,1,3,59.5,0.0,2.0,1.0,0.0,16.549828875367858,775.64,1.66,0.32608695652173914,0.021739130434782608,0.15217391304347827,0.08695652173913042,0.4130434782608696,30.82,0.23404255319148934,0.06382978723404255,0.3191489361702128,0.3617021276595745,0.02127659574468085,2
17128640,0,889.1887599267461,5.0,2,2,0.0,1,2,29.5,1.0,5.0,1.0,0.0,2.410660575416667,587.0833333333334,1.75,0.09090909090909093,0.0,0.18181818181818185,0.0,0.7272727272727273,6.916666666666668,0.16666666666666666,0.5,0.08333333333333333,0.25,0.0,2
17128655,0,7.19315006589733,5.0,2,1,1.0,1,3,34.5,0.0,6.0,1.0,0.0,2.338034100086265,872.1923076923077,1.2692307692307692,0.6730769230769231,0.0,0.09615384615384616,0.0576923076923077,0.17307692307692307,15.057692307692307,0.4,0.14,0.38,0.08,0.0,1
17128667,0,24.970470342998,5.0,2,0,0.0,10,3,34.5,1.0,5.0,1.0,0.0,7.906927330596215,829.1034482758621,2.034482758620689,0.10714285714285714,0.17857142857142858,0.5714285714285714,0.0,0.14285714285714285,27.41379310344828,0.4482758620689655,0.3103448275862069,0.03448275862068965,0.20689655172413796,0.0,3
17128676,0,15.994705098196098,5.0,2,1,0.0,1,2,54.5,1.0,6.0,0.5,0.0,11.001295884874999,332.5,2.0,0.5,0.0,0.0,0.0,0.5,16.75,0.5,0.125,0.125,0.25,0.0,1
17128679,1,199.48655981575698,5.0,3,2,1.0,0,3,29.0,0.5,5.0,1.0,0.0,7.922657783499999,688.5714285714287,2.7142857142857144,1.0,0.0,0.0,0.0,0.0,13.142857142857142,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.0,0.14285714285714285,0
17128702,0,26.2318938045329,4.0,1,0,0.0,10,1,29.5,0.0,4.0,1.0,0.0,18.24117984304992,870.1333333333333,1.0666666666666669,0.0,0.09090909090909093,0.9090909090909092,0.0,0.0,65.4,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,3
17128709,0,5.2820160787466,2.0,1,1,0.0,1,3,49.5,1.0,4.0,1.0,0.0,21.40436684,610.0,1.0,1.0,0.0,0.0,0.0,0.0,26.5,0.5,0.5,0.0,0.0,0.0,1
17128748,0,492.900000000003,2.0,1,1,0.0,0,3,39.5,1.0,6.0,1.0,0.0,3.5063976377952755,766.1428571428571,1.0,1.0,0.0,0.0,0.0,0.0,29.142857142857146,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,1
17128760,0,217.488286345127,5.0,2,1,0.0,9,3,34.5,1.0,4.0,1.0,0.0,9.896575917,691.6666666666665,1.0,1.0,0.0,0.0,0.0,0.0,17.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1
17128770,0,4.414739075975559,2.0,2,1,0.0,10,2,29.5,1.0,6.0,0.5,0.5,5.2188950290000005,515.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.5,0.5,0.0,0.0,0.0,3
17128831,0,32.8052705645388,2.0,1,0,0.0,10,1,69.5,1.0,6.0,0.0,0.0,0.2518416663,657.0,1.6,0.0,0.0,0.0,0.0,1.0,1.9,0.5,0.0,0.2,0.1,0.2,5
17128864,0,20.8157172718394,4.0,2,2,0.0,10,3,29.5,1.0,4.0,1.0,0.0,4.302568762333333,567.2222222222222,1.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,14.333333333333336,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,3
17128912,0,63.4776107819143,1.0,1,0,0.0,8,3,59.5,0.0,1.0,0.0,0.0,0.98596043425,495.0,1.0,0.0,0.0,0.5,0.0,0.5,6.75,0.5,0.0,0.5,0.0,0.0,5
17128917,0,74.7200626760054,5.0,1,0,0.0,6,2,21.0,0.0,6.0,1.0,0.0,1.5108635865,690.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.5,0.5,0.0,0.0,0.0,3
17128922,0,735.771897991911,5.0,2,0,0.0,10,1,25.25,0.0,4.0,1.0,0.0,14.20283229,530.0,1.5,0.0,0.0,1.0,0.0,0.0,54.5,0.5,0.5,0.0,0.0,0.0,3
17128928,0,14.0512039996443,1.0,1,1,0.0,1,1,39.5,1.0,4.0,1.0,0.0,14.309449195833334,815.8333333333335,1.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,19.83333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,2
17128974,0,23.5678123835202,4.0,1,1,0.0,1,3,39.5,1.0,1.0,1.0,0.0,2.5295244521991567,900.6875,1.5,0.0,0.35714285714285715,0.6428571428571429,0.0,0.0,24.1875,0.375,0.3125,0.0,0.3125,0.0,2
17129007,0,20.7975831266228,5.0,1,2,1.0,0,4,39.5,1.0,6.0,1.0,0.0,4.063784857543058,866.0,1.4166666666666667,0.5,0.0,0.027777777777777776,0.3888888888888889,0.08333333333333333,19.666666666666668,0.3888888888888889,0.1388888888888889,0.2777777777777778,0.08333333333333333,0.1111111111111111,1
17129033,0,25.486165325655602,5.0,2,1,0.0,10,3,29.5,0.5,2.5,1.0,0.5,3.53604015675,572.5,1.0,0.5,0.0,0.5,0.0,0.0,8.75,0.5,0.5,0.0,0.0,0.0,3
17129068,0,1744.94517325471,4.0,2,2,1.0,2,2,44.5,1.0,6.0,1.0,0.0,8.379498620500001,490.0,1.0,1.0,0.0,0.0,0.0,0.0,19.5,0.5,0.5,0.0,0.0,0.0,1
17129137,0,167.39999999481302,1.0,1,1,0.0,0,2,29.5,1.0,2.0,0.0,1.0,3.732797454750001,780.0,1.0,0.5,0.0,0.5,0.0,0.0,14.25,0.5,0.25,0.25,0.0,0.0,3
17129143,0,492.90000000000197,5.0,2,1,1.0,2,2,49.5,1.0,5.0,1.0,0.0,4.6032406426,730.0,1.2,0.4,0.0,0.0,0.0,0.6,12.8,0.4,0.2,0.2,0.2,0.0,1
17129161,0,14.391573261356198,4.0,2,2,1.0,10,2,59.5,1.0,2.5,1.0,0.0,6.169297390197767,765.6304347826087,1.826086956521739,0.8260869565217391,0.0,0.0,0.17391304347826084,0.0,17.282608695652176,0.26666666666666666,0.13333333333333333,0.5333333333333333,0.0,0.06666666666666668,1
17129170,0,49.5706243996384,3.0,2,1,0.0,10,2,34.5,1.0,6.0,0.5,0.5,4.290799768875,740.0,1.0,0.125,0.0,0.0,0.0,0.875,9.5,0.125,0.25,0.625,0.0,0.0,2
17129179,0,346.8,5.0,1,2,1.0,3,4,59.5,1.0,6.0,0.0,0.0,6.195690240499999,655.0,1.0,0.5,0.0,0.0,0.0,0.5,14.0,0.5,0.0,0.5,0.0,0.0,5
17129183,0,24.2836173047517,2.0,2,1,0.0,0,3,34.5,1.0,5.0,1.0,0.5,1.950440816333333,569.4444444444445,1.0,0.7777777777777778,0.0,0.0,0.0,0.2222222222222222,7.111111111111112,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.0,0.0,1
17129196,0,586.7752402889299,1.0,2,1,1.0,0,1,39.5,0.5,5.0,1.0,0.0,70.53975772057224,843.1509433962265,1.7291666666666667,0.2564102564102564,0.0,0.20512820512820512,0.0,0.5384615384615384,33.18867924528302,0.25,0.2272727272727273,0.18181818181818185,0.3409090909090909,0.0,2
17129238,0,12.9844634779122,5.0,2,2,0.0,4,1,29.5,1.0,6.0,1.0,0.0,3.247802655166666,871.6666666666665,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,8.833333333333334,0.5,0.16666666666666666,0.0,0.3333333333333333,0.0,2
17129243,0,22.083715692934604,5.0,1,1,0.0,0,3,29.5,1.0,6.0,1.0,0.0,4.201182305860093,980.1315789473683,1.1052631578947372,0.8529411764705882,0.0,0.0,0.0,0.14705882352941174,15.18421052631579,0.34210526315789475,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.02631578947368421,1
17129278,1,7.8424370765882,3.0,2,0,0.0,10,1,20.75,1.0,4.0,1.0,0.0,1.7602310664545449,648.6363636363636,2.0,0.0,0.0,0.18181818181818185,0.0,0.8181818181818182,8.090909090909092,0.18181818181818185,0.3636363636363637,0.0,0.2727272727272727,0.18181818181818185,2
17129290,0,23.565807624898,1.0,1,0,0.0,0,1,29.5,1.0,1.0,1.0,0.0,2.2898764091999997,855.0,1.6,0.0,0.6,0.0,0.0,0.4,7.8,0.4,0.0,0.4,0.2,0.0,2
17129309,0,49.37966562996671,5.0,2,1,0.0,1,2,29.5,1.0,4.0,1.0,0.0,8.097706873,640.0,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,13.666666666666664,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,1
17129312,0,4.73809259597501,1.0,2,1,0.0,10,3,59.5,1.0,0.0,0.0,0.0,2.2623014606666665,849.1666666666665,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,5.5,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,5
17129316,0,88.65796216453691,2.0,1,1,0.0,2,3,69.5,0.0,6.0,1.0,0.0,7.0945033925,570.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.5,0.5,0.0,0.0,0.0,1
17129327,0,4.253099790452779,5.0,2,2,0.0,8,1,29.5,0.0,4.0,1.0,0.0,4.292016620666666,635.0,1.0,1.0,0.0,0.0,0.0,0.0,11.5,0.3333333333333333,0.0,0.5,0.16666666666666666,0.0,1
17129340,0,45.8316569848109,3.0,2,0,0.0,0,1,34.5,1.0,1.5,1.0,0.0,2.7400916149685832,878.8571428571429,1.2142857142857142,0.35714285714285715,0.0,0.03571428571428571,0.0,0.6071428571428571,12.285714285714285,0.4166666666666667,0.2916666666666667,0.16666666666666666,0.125,0.0,2
17129361,0,13.854597434651101,5.0,1,1,1.0,2,4,39.5,0.0,4.0,1.0,0.0,20.2352572995,307.5,2.0,0.0,0.0,1.0,0.0,0.0,34.5,0.0,0.0,1.0,0.0,0.0,5
17129379,0,532.58296443764,3.0,2,2,1.0,0,4,69.5,1.0,2.5,0.0,0.0,2.5679276876923067,441.1538461538461,1.1538461538461535,0.5384615384615384,0.0,0.0,0.0,0.4615384615384616,6.0,0.3076923076923077,0.0,0.38461538461538464,0.2307692307692308,0.07692307692307693,5
17129466,0,15.4295902066056,5.0,1,1,1.0,8,4,39.5,1.0,4.0,1.0,0.0,8.964593204258556,817.0285714285715,1.0,1.0,0.0,0.0,0.0,0.0,27.42857142857143,0.5555555555555556,0.14814814814814814,0.1111111111111111,0.1851851851851852,0.0,1
17129498,1,8.8359763985925,5.0,3,2,1.0,1,3,27.0,1.0,5.0,1.0,0.0,3.4920428828999994,620.5,1.6,1.0,0.0,0.0,0.0,0.0,8.7,0.3,0.3,0.2,0.0,0.2,0
17129515,0,6.877669918621059,5.0,2,3,1.0,2,3,79.5,1.0,2.5,0.0,0.0,0.7797515637777777,678.8888888888888,1.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556,4.611111111111111,0.3333333333333333,0.0,0.5555555555555556,0.1111111111111111,0.0,5
17129523,0,23.254237458660103,3.0,1,1,0.0,0,4,59.5,1.0,4.0,1.0,0.0,4.81018825375,554.375,1.0,1.0,0.0,0.0,0.0,0.0,11.375,0.125,0.875,0.0,0.0,0.0,1
17129559,0,45.812538827304294,1.0,1,0,0.0,0,1,21.0,1.0,4.0,1.0,1.0,1.7346902974285714,737.8571428571429,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,2
17129573,0,17.883549814278,5.0,2,1,1.0,1,2,69.5,1.0,6.0,0.0,0.0,51.86954775022957,796.5454545454545,1.6296296296296295,0.3269230769230769,0.0,0.038461538461538464,0.0,0.6346153846153846,21.418181818181818,0.36538461538461536,0.0,0.4230769230769231,0.1346153846153846,0.07692307692307693,5
17129603,0,23.7877449494041,5.0,2,1,1.0,0,4,39.5,0.5,1.5,1.0,0.0,5.139152415999999,790.0,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,8.833333333333334,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,1
17129609,0,14.304921221509199,3.0,2,1,1.0,4,1,49.5,0.5,0.5,1.0,0.0,9.216862629499998,652.5,1.5,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,30.0,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,1
17129610,0,15.0026030294124,3.0,1,1,0.0,1,2,29.5,1.0,6.0,1.0,0.0,2.0417215441666667,918.3333333333335,1.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,5.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,2
17129692,0,129.026669649404,2.0,2,2,0.0,2,2,44.5,0.0,3.0,1.0,0.5,3.009638682636364,689.5454545454545,2.363636363636364,0.7,0.0,0.0,0.0,0.3,10.818181818181818,0.2727272727272727,0.2727272727272727,0.3636363636363637,0.0,0.09090909090909093,1
17129711,0,25.3319256389746,2.0,1,1,0.0,5,4,69.5,1.0,4.0,1.0,0.0,1.6578178280000002,373.33333333333326,1.0,1.0,0.0,0.0,0.0,0.0,6.666666666666668,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,5
17129722,0,23.592979269323898,2.0,2,1,0.0,0,2,29.5,1.0,6.0,1.0,0.5,3.612976017927643,889.9148936170212,1.7956989247311828,0.6086956521739131,0.0,0.08695652173913042,0.0,0.3043478260869565,19.48936170212766,0.3763440860215054,0.12903225806451613,0.3978494623655914,0.04301075268817205,0.053763440860215055,2
17129778,0,8026.5769722756595,5.0,2,2,1.0,0,3,59.5,1.0,5.0,0.5,0.0,3.2488950426942558,761.9487179487178,1.7692307692307692,0.9736842105263158,0.0,0.0,0.0,0.02631578947368421,13.82051282051282,0.3157894736842105,0.02631578947368421,0.3947368421052632,0.18421052631578946,0.07894736842105263,1
17129782,0,4.30747521469939,4.0,2,1,0.0,10,2,29.5,1.0,5.0,1.0,0.0,9.640303682875588,861.4155844155844,2.467532467532468,0.9090909090909092,0.0,0.09090909090909093,0.0,0.0,27.558441558441558,0.33783783783783783,0.10810810810810813,0.21621621621621626,0.3108108108108108,0.027027027027027032,2
17129912,0,97.9449709864571,1.0,1,0,0.0,0,2,29.5,1.0,2.0,1.0,0.0,11.957667580499999,668.125,1.25,0.0,0.25,0.75,0.0,0.0,38.5,0.25,0.25,0.125,0.375,0.0,2
17129947,0,7.282046909332251,5.0,2,0,0.0,0,3,29.5,1.0,4.0,1.0,0.0,0.16062440349999998,755.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,2
17129949,0,25.0315403323397,5.0,1,1,0.0,10,1,29.5,1.0,4.0,1.0,1.0,7.506410229199999,862.0,1.0,0.6,0.0,0.4,0.0,0.0,17.4,0.4,0.2,0.2,0.2,0.0,2
17129950,0,252.94431416856898,5.0,2,3,1.0,2,4,59.5,1.0,5.0,1.0,0.0,2.1226421716874997,734.0625,1.25,0.625,0.0,0.125,0.0,0.25,8.25,0.3125,0.3125,0.3125,0.0,0.0625,1
17129980,0,24.1351904228802,5.0,2,1,0.0,1,1,29.5,1.0,6.0,1.0,0.0,6.1537476985,945.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.5,0.5,0.0,0.0,0.0,3
17130035,2,7.0985826265119805,5.0,4,2,1.0,1,3,22.25,1.0,6.0,1.0,0.0,9.483577941585844,863.8823529411765,2.7611940298507465,0.9051724137931034,0.0,0.0,0.0,0.09482758620689656,27.948529411764714,0.33858267716535434,0.12598425196850396,0.12598425196850396,0.1732283464566929,0.2362204724409449,0
17130067,0,8.990642215953631,3.0,2,2,1.0,10,3,64.5,1.0,5.0,0.5,0.0,1.5509875190000002,400.0,1.0,1.0,0.0,0.0,0.0,0.0,6.333333333333332,0.3333333333333333,0.0,0.5,0.16666666666666666,0.0,5
17130084,0,24.8795288475918,1.0,1,0,0.0,1,2,21.0,1.0,4.0,1.0,0.0,0.7078303362857143,760.7142857142858,1.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,4.857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,2
17130092,0,25.0754177709726,3.0,1,0,0.0,10,4,49.5,1.0,2.0,1.0,0.0,5.138543537320992,938.578947368421,1.631578947368421,0.5384615384615384,0.0,0.3076923076923077,0.0,0.15384615384615385,32.21052631578947,0.21052631578947367,0.2631578947368421,0.15789473684210525,0.3157894736842105,0.05263157894736842,2
17130098,0,85.82748297309891,2.0,1,1,0.0,0,2,29.5,0.0,4.0,1.0,0.0,6.313060318777777,739.4444444444445,1.0,1.0,0.0,0.0,0.0,0.0,15.111111111111109,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,1
17130101,0,84.77455930676109,5.0,1,3,1.0,1,4,59.5,1.0,1.0,1.0,0.0,5.399947004625,443.125,1.0,0.875,0.0,0.0,0.0,0.125,8.625,0.125,0.875,0.0,0.0,0.0,1
17130102,0,18.7403698479644,3.0,1,1,0.0,10,3,89.5,1.0,6.0,0.0,0.0,10.436813617714284,764.2857142857142,1.2857142857142858,1.0,0.0,0.0,0.0,0.0,17.142857142857142,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,5
17130119,0,7.085505421568611,2.0,2,1,0.0,0,1,29.5,0.0,6.0,1.0,0.0,4.201503577333334,111.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,10.166666666666666,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,3
17130121,0,4.53811476664872,5.0,2,1,1.0,1,3,69.5,1.0,3.5,0.0,0.0,4.90261719,756.6666666666665,1.0,1.0,0.0,0.0,0.0,0.0,10.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,5
17130155,0,25.3864289026586,5.0,2,1,0.0,1,2,29.5,0.5,4.0,1.0,0.0,5.3618560086968206,964.3628318584069,2.0442477876106198,0.2072072072072072,0.2432432432432433,0.054054054054054064,0.0,0.4954954954954955,18.070796460176986,0.2702702702702703,0.1891891891891892,0.34234234234234234,0.1981981981981982,0.0,2
17130190,2,4.58451175183059,4.0,4,2,0.0,2,3,15.75,1.0,2.5,1.0,0.0,26.34317888925,567.8571428571429,3.0,0.6071428571428571,0.25,0.0,0.0,0.14285714285714285,32.17857142857143,0.1851851851851852,0.2962962962962963,0.037037037037037035,0.4814814814814815,0.0,0
17130258,2,21.0928937380079,5.0,4,2,1.0,2,3,20.75,1.0,5.0,1.0,0.0,5.7794396262412855,773.2560975609756,2.6951219512195124,0.7901234567901234,0.0,0.07407407407407407,0.09876543209876544,0.037037037037037035,20.365853658536587,0.38028169014084506,0.1267605633802817,0.18309859154929575,0.18309859154929575,0.1267605633802817,0
17130296,1,24.799462460098,5.0,3,1,1.0,1,3,29.0,1.0,6.0,0.5,0.0,1.4456626546666669,618.8095238095239,1.1428571428571428,0.15,0.0,0.1,0.1,0.65,6.571428571428571,0.3809523809523809,0.09523809523809523,0.3809523809523809,0.047619047619047616,0.09523809523809523,0
17130414,0,171.86576205667703,4.0,1,2,1.0,4,3,59.5,1.0,2.0,0.0,0.0,1.3651520869999998,515.4545454545455,1.0,0.4545454545454545,0.0,0.0,0.0,0.5454545454545454,5.181818181818182,0.4545454545454545,0.0,0.5454545454545454,0.0,0.0,5
17130418,2,216.00848649566,5.0,4,2,1.0,2,4,32.625,1.0,5.0,1.0,0.0,4.7519347220000006,550.4166666666666,1.9166666666666667,1.0,0.0,0.0,0.0,0.0,13.083333333333336,0.3333333333333333,0.5833333333333334,0.0,0.0,0.08333333333333333,0
17130451,0,15.6573929562097,3.0,2,1,0.0,5,1,21.0,1.0,2.5,1.0,0.0,4.182420170205997,925.76,1.52,0.7291666666666666,0.0,0.16666666666666666,0.0,0.10416666666666667,20.74,0.3877551020408163,0.22448979591836732,0.1020408163265306,0.22448979591836732,0.061224489795918366,2
17130452,0,298.572238797836,5.0,1,0,0.0,1,3,29.5,1.0,6.0,1.0,0.0,1.926483114125,815.625,1.0,0.0,0.0,0.0,0.5,0.5,7.625,0.375,0.375,0.125,0.125,0.0,2
17130472,0,1022.3014176213301,5.0,1,0,0.0,0,2,29.5,0.0,6.0,1.0,0.0,0.7334249036666667,716.6666666666665,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,4.666666666666667,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,2
17130479,0,47.501134400812596,1.0,1,0,0.0,8,3,69.5,0.0,0.0,0.0,0.0,3.5079499805000003,547.5,2.0,0.0,1.0,0.0,0.0,0.0,13.5,0.5,0.0,0.5,0.0,0.0,5
17130496,0,14.3822358073261,3.0,3,2,0.0,1,3,46.16666666666666,0.0,2.333333333333333,0.6666666666666666,0.3333333333333333,8.568537015499999,646.5,1.2,0.7,0.0,0.3,0.0,0.0,18.6,0.4,0.3,0.1,0.1,0.1,1
17130499,0,22.158272941349896,1.0,1,1,0.0,2,3,59.5,0.0,2.0,0.0,0.0,3.5457914744,761.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.4,0.0,0.6,0.0,0.0,5
17130512,0,12.9750000000003,4.0,3,1,0.0,0,2,26.66666666666667,1.0,4.666666666666667,1.0,0.0,8.30099875,561.6666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,15.833333333333336,0.5,0.5,0.0,0.0,0.0,3
17130535,0,458.446965352265,5.0,1,1,0.0,1,2,39.5,1.0,4.0,1.0,0.0,0.2452344213333333,788.3333333333335,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,2.1666666666666665,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,2
17130588,0,196.92691745799,2.0,1,1,1.0,2,4,69.5,1.0,6.0,0.0,0.0,3.8434903205,622.5,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.5,0.0,0.0,0.5,0.0,5
17130611,0,230.650284651357,4.0,2,2,0.0,10,3,30.25,1.0,4.0,1.0,0.0,5.827825069495383,799.4691358024692,1.432098765432099,0.8625,0.025,0.0,0.0,0.1125,16.074074074074073,0.24,0.21333333333333332,0.2,0.32,0.02666666666666667,1
17130622,0,22.0835826663332,5.0,1,1,1.0,1,2,29.5,0.0,6.0,1.0,0.0,14.224721742669864,842.7647058823529,1.5294117647058822,0.9333333333333332,0.0,0.0,0.0,0.06666666666666668,23.823529411764714,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.1176470588235294,0.0,1
17130635,0,24.799462460098,3.0,1,0,0.0,0,1,21.0,1.0,4.0,1.0,0.0,4.273258352666667,462.5,4.0,0.0,0.0,0.0,0.0,1.0,7.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,2
17130648,1,28.6240620433843,5.0,3,2,1.0,1,1,20.33333333333333,1.0,6.0,1.0,0.5,1.7094512947142848,531.4285714285714,3.571428571428572,1.0,0.0,0.0,0.0,0.0,7.428571428571429,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0
17130698,0,285.553393503594,5.0,2,1,1.0,1,1,29.5,1.0,5.0,1.0,0.0,12.380743212271913,856.8947368421052,1.8947368421052633,0.2432432432432433,0.054054054054054064,0.4864864864864865,0.0,0.21621621621621626,53.368421052631575,0.37142857142857133,0.22857142857142854,0.14285714285714285,0.2571428571428571,0.0,2
17130722,0,53.158448412411296,5.0,2,1,1.0,1,1,29.5,0.5,4.0,0.5,0.0,2.086149570666667,897.5,1.6666666666666667,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,7.833333333333332,0.5,0.16666666666666666,0.0,0.3333333333333333,0.0,2
17130729,0,24.5250000000003,5.0,2,1,1.0,0,4,39.5,1.0,4.0,1.0,0.0,11.812684007364206,922.8524590163936,1.639344262295082,0.85,0.0,0.1,0.0,0.05,32.786885245901644,0.2241379310344828,0.2413793103448276,0.08620689655172414,0.4310344827586207,0.017241379310344827,1
17130731,0,865.193515445921,5.0,1,1,1.0,3,3,39.5,1.0,4.0,1.0,0.0,1.0970305005,1010.0,2.0,0.0,0.5,0.0,0.0,0.5,4.5,0.5,0.0,0.0,0.5,0.0,2
17130740,0,45.815658241876704,2.0,1,0,0.0,0,3,39.5,1.0,1.0,1.0,0.0,1.147672237,600.0,1.0,0.0,0.0,1.0,0.0,0.0,6.5,0.5,0.0,0.5,0.0,0.0,3
17130742,0,18.7231336129833,4.0,1,0,0.0,10,3,29.5,1.0,4.0,1.0,0.0,1.5226696354999998,807.5,1.0,0.0,0.0,0.5,0.0,0.5,6.75,0.5,0.25,0.0,0.25,0.0,3
17130803,0,23.5694696714675,3.0,1,1,0.0,1,1,39.5,1.0,4.0,1.0,0.0,1.6325191515714284,774.2857142857142,1.0,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,7.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,0.0,2
17130873,0,12.9844634779122,5.0,2,2,0.0,2,3,29.5,1.0,5.0,1.0,0.0,10.576847574941523,799.75,1.5,0.5925925925925926,0.0,0.1111111111111111,0.07407407407407407,0.2222222222222222,32.17857142857143,0.4074074074074074,0.2962962962962963,0.1851851851851852,0.07407407407407407,0.037037037037037035,1
17130923,0,14.9727145073428,2.0,1,0,0.0,0,2,29.5,0.0,6.0,0.0,1.0,4.375,582.5,1.0,0.0,0.0,1.0,0.0,0.0,18.5,0.5,0.5,0.0,0.0,0.0,3
17130924,0,4.38286980842441,4.0,2,1,0.0,3,2,29.5,1.0,3.0,0.5,0.0,10.645327975,535.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.5,0.5,0.0,0.0,0.0,1
