-122.27898540000001,"0    1.83903
Name: distance.value, dtype: float64",4111 East Madison Street # 2,5.0,47.6348424,ChIJ5wpdx7UUkFQRYx3kOtnXANs,Seattle,Park Postal,,,,,,,,,post_office,
-122.342249,"0    2.814792
Name: distance.value, dtype: float64",300 Lenora Street,4.6,47.613428000000006,ChIJ0QkxikwVkFQR9nNfmEbmCSg,Seattle,The Mailbox Seattle,,,,,,,,,post_office,
-122.369676,"0    6.347421
Name: distance.value, dtype: float64",4501 9th Avenue Northwest,1.4,47.6617343,ChIJg5g_0LAVkFQRurF5mnEdUL4,Seattle,US Post Office,,,,,,,,,post_office,
-122.3990784,"0    6.449347
Name: distance.value, dtype: float64",3213 West Wheeler Street,5.0,47.639894399999996,ChIJaf_E8IAVkFQRIGvkDvgo0-Y,Seattle,Magnolia Mailbox,,,,,,,,,post_office,
-122.3252481,"0    2.334369
Name: distance.value, dtype: float64",409 Maynard Avenue South Ste 109,2.6,47.598952399999995,ChIJL7QGb7xqkFQRwAV4Qb4ljvg,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.3021842,"0    0.428838
Name: distance.value, dtype: float64",1150 23rd Avenue,2.2,47.6125599,ChIJa7eVsdBqkFQRUPYjtq-M_do,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.33376409999998,"0    1.909882
Name: distance.value, dtype: float64",Ste 25,3.8,47.60614320000001,ChIJYyyJPLFqkFQRJRHDsGCtXhc,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.32050790000001,"0    1.430081
Name: distance.value, dtype: float64",212 Broadway East,2.9,47.620493100000004,ChIJ6zulfzIVkFQRpomgrAahnro,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.3364571,"0    2.174643
Name: distance.value, dtype: float64",301 Union Street,2.4,47.608667600000004,ChIJlRZwlrNqkFQRKdEyR26ViKA,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.3361989,"0    2.08266
Name: distance.value, dtype: float64",909 1st Avenue Ste 100,3.4,47.604256,ChIJJyE1MrBqkFQR7nbdOBif6f4,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.3344314,"0    2.691112
Name: distance.value, dtype: float64",217 1st Avenue South,4.5,47.6002614,ChIJu3fGOqVqkFQRJoFbOJns17E,Seattle,US Post Office,,,,,,,,,post_office,
-122.33459109999998,"0    2.719702
Name: distance.value, dtype: float64",217 1st Avenue South,2.6,47.6002388,ChIJC-n4L6VqkFQRWWkqhFEXDFw,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.34571070000001,"0    2.694842
Name: distance.value, dtype: float64",2512 5th Avenue,3.1,47.6177646,ChIJ82I21U4VkFQRFtd8qEtQ47Q,Seattle,US Post Office,,,,,,,,,post_office,
-122.3283716,"0    4.28527
Name: distance.value, dtype: float64",2420 4th Avenue South,2.5,47.58151059999999,ChIJq1b5AyhAkFQRP47iaCBvZw8,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.32828789999999,"0    4.216905
Name: distance.value, dtype: float64",2460 4th Ave S,2.3,47.5809179,ChIJi5Z4IihAkFQR3QTJazBozEo,Seattle,USPS Seattle Carrier Annex,,,,,,,,,post_office,
-122.3128135,"0    3.882536
Name: distance.value, dtype: float64",4244 University Way Northeast,2.4,47.65957239999999,ChIJ942DrfQUkFQRZGAt56Ohmps,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.2858223,"0    4.154133
Name: distance.value, dtype: float64",3727 South Alaska Street,2.3,47.56027989999999,ChIJz-KZGg1qkFQRo0Y-oSaIRb4,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.2385665,"0    7.320075
Name: distance.value, dtype: float64",816 Evergreen Point Road,2.3,47.617932700000004,ChIJd5j2RWZrkFQRPeiFwRyNrRc,Medina,United States Postal Service,,,,,,,,,post_office,
-122.32581370000001,"0    5.903667
Name: distance.value, dtype: float64",620 South Orcas Street,3.0,47.55215799999999,ChIJRS6_QcBBkFQRlQtUIRGDdeo,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.34102309999999,"0    4.986327
Name: distance.value, dtype: float64",1329 North 47th Street,2.4,47.6624631,ChIJ7TFoHVEUkFQRltvh5aJS3Jo,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.23313040000001,"0    6.351771
Name: distance.value, dtype: float64",3040 78th Avenue Southeast,3.0,47.582406,ChIJ_bK50blrkFQRxzgIM4xHuqI,Mercer Island,United States Postal Service,,,,,,,,,post_office,
-122.3989834,"0    6.411436
Name: distance.value, dtype: float64",3211 West McGraw Street,3.8,47.639351399999995,ChIJkSZt9oAVkFQRsV3w_H9S5Kw,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.38633259999999,"0    7.633934
Name: distance.value, dtype: float64",4412 California Avenue Southwest,2.8,47.5642222,ChIJ1SxBgvdAkFQRAKl8em4HrxM,Seattle,United States Postal Service,,,,,,,,,post_office,
-122.37564040000001,"0    5.120572
Name: distance.value, dtype: float64",2010 15th Avenue West,1.9,47.63720360000001,ChIJI5_94HAVkFQRg3Poo-unrl8,Seattle,USPS Interbay Carrier Annex,,,,,,,,,post_office,
-122.314021,"0    5.345556
Name: distance.value, dtype: float64",5511 15th Avenue South,3.3,47.55236220000001,ChIJYbGUT-hBkFQRXG4nuRGwSvY,Seattle,Grover Cleveland STEM High School,,,,,,,,,school,
-122.30186599999999,"0    1.041641
Name: distance.value, dtype: float64",400 23rd Avenue,3.5,47.6053376,ChIJaztWtlYUkFQRkScCEvdkRyk,Seattle,Garfield High School,,,,,,,,,school,
-122.29293600000001,"0    2.99192
Name: distance.value, dtype: float64",3013 South Mount Baker Boulevard,3.5,47.57641400000001,ChIJlzcBdGRqkFQRzFaR1RePZ0w,Seattle,Franklin High School,,,,,,,,,school,
