block_group,mode,departure_time,distance,duration,destination_blockgroup,destination,lat,lon,neighborhood_long,neighborhood_short,seattle_city_council_district,urban_village,zipcode,address,class,type,city,rating
530330007002,walking,2018-07-26 07:00:00-07:00,1.062150403977626,20.3,530330008002,John Rogers Elementary School,47.707118,-122.2847571,LAKE CITY,Matthews Beach,SCC5,nan,98125,4030 Northeast 109th Street,school,,Seattle,4.4
530330044001,walking,2018-07-26 07:00:00-07:00,1.2970789310130515,25.48333333333333,530330053023,University of Washington,47.655614,-122.30521100000001,UNIVERSITY DISTRICT,University District,SCC4,University Campus,98195,,citywide,Major Employment Area,,
530330011001,walking,2018-07-26 07:00:00-07:00,0.819763828464885,16.15,530330010002,Nathan Hale High School,47.7075329,-122.2956588,LAKE CITY,Meadowbrook,SCC5,nan,98125,10750 30th Avenue Northeast,school,,Seattle,4.2
530330031004,walking,2018-07-26 07:00:00-07:00,4.6339341205717846,95.1,530330019001,Northgate Transit Center,47.702358000000004,-122.32721000000001,NORTHGATE,Maple Leaf,SCC5,Northgate,98125,,citywide,Transit Hub,,
530330058014,walking,2018-07-26 07:00:00-07:00,2.124922311995028,45.08333333333334,530330033001,Ballard High School,47.676859,-122.374338,BALLARD,Whittier Heights,SCC6,nan,98117,1418 Northwest 65th Street,school,,Seattle,3.1
530330111024,walking,2018-07-26 07:00:00-07:00,6.353014294592914,134.88333333333333,530330108001,South Seattle College,47.54841,-122.352194,DELRIDGE,Riverview,SCC1,nan,98106,,citywide,College,,
530330114023,walking,2018-07-26 07:00:00-07:00,6.085146053449348,118.66666666666669,530330093003,SODO,47.583574,-122.333555,NO BROADER TERM,Industrial District,SCC2,Greater Duwamish,98134,,citywide,Major Employment Area,,
530330058013,walking,2018-07-26 07:00:00-07:00,4.9850839030453695,100.65,530330081002,Downtown Commercial Core,47.608001,-122.334658,DOWNTOWN,Central Business District,SCC7,Commercial Core,98101,,citywide,Major Employment Area,,
530330111011,walking,2018-07-26 07:00:00-07:00,0.5947793660658794,14.333333333333336,530330111022,Graham Hill Elementary School,47.545840399999996,-122.2683764,SEWARD PARK,Seward Park,SCC2,nan,98118,5149 South Graham Street,school,,Seattle,3.7
530330047001,walking,2018-07-26 07:00:00-07:00,0.4499689247980112,9.933333333333334,530330034003,West Woodland Elementary,47.6704983,-122.36206229999999,BALLARD,West Woodland,SCC6,nan,98107,5601 4th Avenue Northwest,school,,Seattle,4.3
