departure_time,distance,duration,mode,status,tripID
2018-07-26 07:00:00-07:00,6.266625233064015,42.083333333333336,bicycling,OK,530330094003++University-of-Washington++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,7.24425108763207,45.28333333333333,bicycling,OK,530330015001++South-Lake-Union++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.3368551895587322,7.716666666666667,bicycling,OK,530330102003++Columbia-City++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,5.648228713486637,33.25,bicycling,OK,530330110013++King-Street-Station++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.6991920447482909,15.4,bicycling,OK,530330061004++ChIJ1Y9IDC4VkFQRteLhIs-Bf4I++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.5195773772529522,3.4166666666666665,bicycling,OK,530330029002++ChIJ7eJjtyMUkFQRlrk_dVTDvxk++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.5494095711622126,7.433333333333334,bicycling,OK,530330060002++ChIJjeYIeRIVkFQRQOTWHF40t4U++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,4.721566190180236,36.983333333333334,bicycling,OK,530330101003++First-Hill++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.6239900559353635,9.5,bicycling,OK,530330011001++Northgate-Transit-Center++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,3.5587321317588563,20.033333333333335,bicycling,OK,530330020002++University-of-Washington++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.550652579241765,3.816666666666667,bicycling,OK,530330099002++ChIJIapUPU9AkFQRehBYeLrDCPs++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.4232442510876321,4.883333333333334,bicycling,OK,530330080014++ChIJVVVhtU0VkFQRwIF8J3kV6WM++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,13.527656929770043,76.95,bicycling,OK,530330009001++Bellevue-Square++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,5.656308266003729,38.31666666666667,bicycling,OK,530330041006++Seattle-Central-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.474207582349285,44.03333333333333,bicycling,OK,530330038002++First-Hill++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.4058421379738968,10.3,bicycling,OK,530330070001++South-Lake-Union++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.226848974518334,35.28333333333333,bicycling,OK,530330041006++South-Lake-Union++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,7.9931634555624616,57.516666666666666,bicycling,OK,530330063003++Northgate-Transit-Center++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.7874456183965195,11.833333333333334,bicycling,OK,530330110011++ChIJz-KZGg1qkFQRo0Y-oSaIRb4++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,8.825357364822871,62.083333333333336,bicycling,OK,530330002003++First-Hill++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.09944064636420137,0.8333333333333334,bicycling,OK,530330074012++ChIJK27z6C0VkFQRdui7AyaGqGg++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.0919825978868862,8.5,bicycling,OK,530330111013++ChIJS9l2dvhBkFQRu9lbP9NcYDo++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,7.8098197638284645,42.06666666666667,bicycling,OK,530330029002++Downtown-Pioneer-Square++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,7.246737103791174,53.31666666666667,bicycling,OK,530330118001++South-Seattle-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.200124300807955,36.46666666666667,bicycling,OK,530330111011++SODO++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.705407085146054,45.13333333333333,bicycling,OK,530330081001++University-of-Washington++2018-07-26 07:00:00-07:00
