block_group,mode,departure_time,distance,duration,destination,lat,lon,address,class,type,city,rating
530330084003,bicycling,2018-07-26 07:00:00-07:00,0.912989434431324,8.65,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330084003,bicycling,2018-07-26 07:00:00-07:00,0.912989434431324,8.65,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330016001,bicycling,2018-07-26 07:00:00-07:00,14.68986948415165,81.9,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330109001,bicycling,2018-07-26 07:00:00-07:00,14.200124300807955,93.91666666666669,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330100023,bicycling,2018-07-26 07:00:00-07:00,5.9334990677439405,44.05,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330025001,bicycling,2018-07-26 07:00:00-07:00,5.803604723430703,40.95,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330014002,bicycling,2018-07-26 07:00:00-07:00,8.105655686761963,52.65,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330029002,bicycling,2018-07-26 07:00:00-07:00,0.8004972032318209,5.583333333333332,La Conasupo Restaurant and Market,47.6911153,-122.3550028,8532 Greenwood Avenue North,supermarket,,Seattle,4.2
530330113002,bicycling,2018-07-26 07:00:00-07:00,0.4170292106898695,3.816666666666667,Lee's Produce,47.5182266,-122.35626950000001,9435 Delridge Way Southwest,supermarket,,Seattle,4.7
530330111011,bicycling,2018-07-26 07:00:00-07:00,0.3511497824735861,2.833333333333333,Cafe Avole,47.542581,-122.272709,6630 Rainier Avenue South,cafe,,Seattle,4.9
530330061001,bicycling,2018-07-26 07:00:00-07:00,9.296457426973275,67.48333333333333,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330096001,bicycling,2018-07-26 07:00:00-07:00,0.9738968303293972,11.583333333333336,West Seattle High School,47.576575399999996,-122.3845971,3000 California Avenue Southwest,school,,Seattle,2.7
530330097021,bicycling,2018-07-26 07:00:00-07:00,14.63952765692977,100.55,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330001001,bicycling,2018-07-26 07:00:00-07:00,2.0397762585456807,15.233333333333333,Elevated Natural Health,47.7160344,-122.31222959999998,12000 15th Avenue Northeast Suite C,hospital,,Seattle,5.0
530330066002,bicycling,2018-07-26 07:00:00-07:00,2.474207582349285,20.883333333333333,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330089004,bicycling,2018-07-26 07:00:00-07:00,1.81727781230578,15.45,Madrona Park,47.610256,-122.28361699999999,,destination_park,,,
530330101005,bicycling,2018-07-26 07:00:00-07:00,0.54816656308266,3.0,John Muir Elementary School,47.573151,-122.29074909999999,3301 South Horton Street,school,,Seattle,2.9
530330110012,bicycling,2018-07-26 07:00:00-07:00,0.6867619639527657,5.033333333333333,NewHolly Branch - The Seattle Public Library,47.539207700000006,-122.29041880000001,7058 32nd Avenue South # 104,library,,Seattle,3.6
530330053012,bicycling,2018-07-26 07:00:00-07:00,3.6998135487880672,22.55,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330053012,bicycling,2018-07-26 07:00:00-07:00,3.6998135487880672,22.55,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330069002,bicycling,2018-07-26 07:00:00-07:00,2.7644499689247986,20.216666666666665,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330061003,bicycling,2018-07-26 07:00:00-07:00,2.1112492231199504,12.383333333333333,Montlake Branch - The Seattle Public Library,47.6405196,-122.30240149999999,2401 24th Avenue East,library,,Seattle,4.4
530330086001,bicycling,2018-07-26 07:00:00-07:00,0.6880049720323183,3.9,Bailey Gatzert Elementary School,47.6011701,-122.31556880000001,1301 East Yesler Way,school,,Seattle,4.3
530330114012,bicycling,2018-07-26 07:00:00-07:00,15.31758856432567,97.35,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330006004,bicycling,2018-07-26 07:00:00-07:00,0.5599751398384089,3.6666666666666665,Northgate Elementary School,47.714716700000004,-122.32933700000001,11725 1st Avenue Northeast,school,,Seattle,4.3
530330036003,bicycling,2018-07-26 07:00:00-07:00,0.7420758234928527,3.966666666666667,Green Lake,47.67949638,-122.32500259999999,,urban_village,,,
530330060002,bicycling,2018-07-26 07:00:00-07:00,0.7159726538222498,8.416666666666666,Queen Anne Elementary School,47.6379287,-122.3489372,411 Boston Street,school,,Seattle,5.0
530330087001,bicycling,2018-07-26 07:00:00-07:00,7.759477936606588,53.28333333333333,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330009002,bicycling,2018-07-26 07:00:00-07:00,1.9247980111870728,13.85,Bartell Drugs Lake City,47.71952720000001,-122.295845,3018 NE 125th St,pharmacy,,Seattle,3.6
530330095004,bicycling,2018-07-26 07:00:00-07:00,3.075823492852704,25.266666666666666,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330111022,bicycling,2018-07-26 07:00:00-07:00,7.404599129894343,51.36666666666667,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330001005,bicycling,2018-07-26 07:00:00-07:00,8.000621504039776,44.76666666666666,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330046002,bicycling,2018-07-26 07:00:00-07:00,5.7545059042883775,41.43333333333333,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330013002,bicycling,2018-07-26 07:00:00-07:00,0.819763828464885,6.133333333333334,Viewlands Elementary School,47.7059703,-122.3611763,10525 3rd Avenue Northwest,school,,Seattle,4.5
530330074023,bicycling,2018-07-26 07:00:00-07:00,3.7445618396519578,23.35,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330078002,bicycling,2018-07-26 07:00:00-07:00,0.7582349285270354,4.516666666666667,Nova Project (Nova High School),47.608511,-122.30081899999999,2410 East Cherry Street,school,,Seattle,3.7
530330075004,bicycling,2018-07-26 07:00:00-07:00,0.7656929770043506,6.5166666666666675,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330075004,bicycling,2018-07-26 07:00:00-07:00,0.7656929770043506,6.5166666666666675,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330049001,bicycling,2018-07-26 07:00:00-07:00,10.59602237414543,62.35,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330097013,bicycling,2018-07-26 07:00:00-07:00,2.7408328154132997,22.43333333333333,United States Postal Service,47.5642222,-122.38633259999999,4412 California Avenue Southwest,post_office,,Seattle,2.8
530330094005,bicycling,2018-07-26 07:00:00-07:00,2.264760720944686,21.8,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330016003,bicycling,2018-07-26 07:00:00-07:00,1.3753884400248602,7.633333333333334,US Post Office,47.7017851,-122.36373999999999,9999 Holman Road Northwest,post_office,,Seattle,2.5
530330079004,bicycling,2018-07-26 07:00:00-07:00,1.0236171535114975,7.616666666666666,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330079004,bicycling,2018-07-26 07:00:00-07:00,1.0236171535114975,7.616666666666666,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330094001,bicycling,2018-07-26 07:00:00-07:00,1.8384089496581728,12.9,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330053012,bicycling,2018-07-26 07:00:00-07:00,8.3088875077688,48.43333333333333,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330022004,bicycling,2018-07-26 07:00:00-07:00,2.6786824114356738,19.116666666666667,Roosevelt High School Library,47.677026500000004,-122.3126731,,school,,Seattle,
530330081001,bicycling,2018-07-26 07:00:00-07:00,0.7688004972032318,13.716666666666667,O'Dea High School,47.6079995,-122.3252348,802 Terry Avenue,school,,Seattle,3.8
530330110021,bicycling,2018-07-26 07:00:00-07:00,0.4648850217526414,3.4833333333333334,NewHolly Branch - The Seattle Public Library,47.539207700000006,-122.29041880000001,7058 32nd Avenue South # 104,library,,Seattle,3.6
530330030003,bicycling,2018-07-26 07:00:00-07:00,1.1796146674953387,8.116666666666667,Greenwood Branch - The Seattle Public Library,47.6874519,-122.3547574,8016 Greenwood Avenue North,library,,Seattle,4.5
530330118004,bicycling,2018-07-26 07:00:00-07:00,0.3853325046612803,2.966666666666667,Rainier Beach High School,47.524375299999996,-122.26611329999999,8815 Seward Park Avenue South,school,,Seattle,3.8
530330079003,bicycling,2018-07-26 07:00:00-07:00,0.3194530764449969,1.15,Swedish Neurosurgery - Cherry Hill,47.607633899999996,-122.31011799999999,550 17th Avenue #500,hospital,,Seattle,5.0
530330070006,bicycling,2018-07-26 07:00:00-07:00,7.623990055935364,52.51666666666666,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330094001,bicycling,2018-07-26 07:00:00-07:00,9.091982597886886,66.06666666666666,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330087002,bicycling,2018-07-26 07:00:00-07:00,1.63952765692977,9.65,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330050001,bicycling,2018-07-26 07:00:00-07:00,4.367308887507768,31.766666666666666,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330093002,bicycling,2018-07-26 07:00:00-07:00,0.942200124300808,8.05,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330050001,bicycling,2018-07-26 07:00:00-07:00,3.5929148539465507,23.95,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330035003,bicycling,2018-07-26 07:00:00-07:00,1.3474207582349285,8.716666666666667,Safeway Pharmacy,47.6682776,-122.3742132,1423 Northwest Market Street,pharmacy,,Seattle,5.0
530330057003,bicycling,2018-07-26 07:00:00-07:00,9.3455562461156,60.33333333333334,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330043021,bicycling,2018-07-26 07:00:00-07:00,1.0205096333126165,10.766666666666667,Bryant Elementary School,47.6711946,-122.2921117,3311 Northeast 60th Street,school,,Seattle,4.8
530330049004,bicycling,2018-07-26 07:00:00-07:00,3.696706028589186,27.93333333333333,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330097011,bicycling,2018-07-26 07:00:00-07:00,9.72405220633934,61.23333333333333,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330097011,bicycling,2018-07-26 07:00:00-07:00,9.72405220633934,61.23333333333333,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330110013,bicycling,2018-07-26 07:00:00-07:00,13.241765071472964,90.16666666666669,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330041003,bicycling,2018-07-26 07:00:00-07:00,3.5817277812305783,22.83333333333333,H Mart,47.6588898,-122.31286429999999,4216 University Way Northeast,supermarket,,Seattle,4.4
530330004022,bicycling,2018-07-26 07:00:00-07:00,1.1435674331883157,8.55,Broadview Branch - The Seattle Public Library,47.7229573,-122.356098,12755 Greenwood Avenue North,library,,Seattle,4.4
530330063003,bicycling,2018-07-26 07:00:00-07:00,4.18769422001243,33.6,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330063003,bicycling,2018-07-26 07:00:00-07:00,4.18769422001243,33.6,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330042001,bicycling,2018-07-26 07:00:00-07:00,0.7240522063393412,5.933333333333334,Katterman's Sand Point Pharmacy,47.6682352,-122.2771988,5400 Sand Point Way Northeast,pharmacy,,Seattle,4.2
530330114023,bicycling,2018-07-26 07:00:00-07:00,7.339341205717837,39.63333333333333,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330034002,bicycling,2018-07-26 07:00:00-07:00,5.657551274083282,30.43333333333333,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330106003,bicycling,2018-07-26 07:00:00-07:00,7.660658794282162,52.71666666666667,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330053013,bicycling,2018-07-26 07:00:00-07:00,4.500310752019888,30.11666666666667,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330120002,bicycling,2018-07-26 07:00:00-07:00,1.213797389683033,6.616666666666666,Safeway Pharmacy,47.5166667,-122.3667251,9620 28th Avenue Southwest,pharmacy,,Seattle,4.0
530330102003,bicycling,2018-07-26 07:00:00-07:00,1.6749533871970168,8.216666666666667,Walgreens Pharmacy,47.5635867,-122.28738340000001,4412 Rainier Avenue South,pharmacy,,Seattle,2.2
530330100021,bicycling,2018-07-26 07:00:00-07:00,0.7122436295835923,4.783333333333333,North Beacon Hill,47.585549,-122.3143521,,urban_village,,,
530330017023,bicycling,2018-07-26 07:00:00-07:00,0.437538844002486,2.8666666666666667,Turtle Coffee,47.69444,-122.374928,9000 Holman Road Northwest,cafe,,Seattle,4.7
530330076001,bicycling,2018-07-26 07:00:00-07:00,0.7464263517712865,3.5,Seattle Hebrew Academy Elementary,47.6342764,-122.3079247,1617 Interlaken Drive East,school,,Seattle,4.3
530330012003,bicycling,2018-07-26 07:00:00-07:00,0.8893722809198259,6.716666666666668,Northgate Elementary School,47.714716700000004,-122.32933700000001,11725 1st Avenue Northeast,school,,Seattle,4.3
530330042003,bicycling,2018-07-26 07:00:00-07:00,6.0130515848353,42.1,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330042003,bicycling,2018-07-26 07:00:00-07:00,6.0130515848353,42.1,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330113003,bicycling,2018-07-26 07:00:00-07:00,0.40708514605344936,2.283333333333333,Highland Park Elementary School,47.525611,-122.34865500000001,1012 Southwest Trenton Street,school,,Seattle,3.7
530330043021,bicycling,2018-07-26 07:00:00-07:00,5.284648850217526,34.73333333333333,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330021003,bicycling,2018-07-26 07:00:00-07:00,10.234928527035423,59.26666666666666,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330056001,bicycling,2018-07-26 07:00:00-07:00,7.3225605966438785,40.35,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330080012,bicycling,2018-07-26 07:00:00-07:00,1.3561218147917962,11.883333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330063001,bicycling,2018-07-26 07:00:00-07:00,4.921068986948415,36.41666666666666,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330091002,bicycling,2018-07-26 07:00:00-07:00,0.7526413921690491,8.45,Bailey Gatzert Elementary School,47.6011701,-122.31556880000001,1301 East Yesler Way,school,,Seattle,4.3
530330111021,bicycling,2018-07-26 07:00:00-07:00,7.488502175264139,53.86666666666667,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330032001,bicycling,2018-07-26 07:00:00-07:00,2.190180236171535,11.833333333333336,Golden Gardens Park,47.691806,-122.40388899999999,,destination_park,,,
530330019002,bicycling,2018-07-26 07:00:00-07:00,10.859540087010565,61.53333333333333,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330103004,bicycling,2018-07-26 07:00:00-07:00,0.9198259788688626,6.45,Aki Kurose Middle School,47.5463092,-122.28202240000002,3928 South Graham Street,school,,Seattle,3.9
530330113005,bicycling,2018-07-26 07:00:00-07:00,11.696706028589187,77.76666666666667,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330047003,bicycling,2018-07-26 07:00:00-07:00,11.977625854568055,69.7,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330007001,bicycling,2018-07-26 07:00:00-07:00,0.4462399005593536,4.316666666666666,United States Postal Service,47.720884399999996,-122.295249,3019 Northeast 127th Street,post_office,,Seattle,2.1
530330063003,bicycling,2018-07-26 07:00:00-07:00,3.1305158483530144,23.4,Safeway,47.6180713,-122.3037768,2201 East Madison Street,supermarket,,Seattle,3.8
530330117004,bicycling,2018-07-26 07:00:00-07:00,8.043505282784338,52.38333333333333,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330079005,bicycling,2018-07-26 07:00:00-07:00,9.228091982597887,52.16666666666666,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330049005,bicycling,2018-07-26 07:00:00-07:00,0.4872591671845867,2.583333333333333,B. F. Day Elementary School,47.654779,-122.34913059999998,3921 Linden Avenue North,school,,Seattle,4.0
530330078002,bicycling,2018-07-26 07:00:00-07:00,3.408328154133002,22.966666666666665,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330078002,bicycling,2018-07-26 07:00:00-07:00,3.408328154133002,22.966666666666665,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330025001,bicycling,2018-07-26 07:00:00-07:00,9.838408949658172,56.85,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330088003,bicycling,2018-07-26 07:00:00-07:00,8.218147917961467,55.68333333333333,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330110011,bicycling,2018-07-26 07:00:00-07:00,0.4592914853946551,1.8333333333333333,Medicare Plans Enrollment Center,47.538508,-122.28267350000002,7101 Martin Luther King Junior Way South #216,hospital,,Seattle,5.0
530330058014,bicycling,2018-07-26 07:00:00-07:00,4.916096954630205,30.18333333333333,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330051001,bicycling,2018-07-26 07:00:00-07:00,10.68800497203232,74.15,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330019001,bicycling,2018-07-26 07:00:00-07:00,6.509011808576756,46.13333333333333,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330002006,bicycling,2018-07-26 07:00:00-07:00,8.487259167184586,52.26666666666666,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330002006,bicycling,2018-07-26 07:00:00-07:00,8.487259167184586,52.26666666666666,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330103005,bicycling,2018-07-26 07:00:00-07:00,5.3735239279055325,41.16666666666666,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330103005,bicycling,2018-07-26 07:00:00-07:00,5.3735239279055325,41.16666666666666,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330020003,bicycling,2018-07-26 07:00:00-07:00,1.0279676817899317,5.566666666666666,Safeway,47.681971000000004,-122.3170003,7300 Roosevelt Way Northeast,supermarket,,Seattle,4.0
530330005002,bicycling,2018-07-26 07:00:00-07:00,0.9366065879428216,7.633333333333334,Krispy Kreme Doughnuts,47.71979279999999,-122.3455014,12505 Aurora Avenue North,cafe,,Seattle,4.1
530330093002,bicycling,2018-07-26 07:00:00-07:00,1.8669981354878808,18.55,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330017022,bicycling,2018-07-26 07:00:00-07:00,13.290242386575512,78.15,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330117003,bicycling,2018-07-26 07:00:00-07:00,3.2759477936606585,21.25,United States Postal Service,47.5602799,-122.2858223,3727 South Alaska Street,post_office,,Seattle,2.3
530330039002,bicycling,2018-07-26 07:00:00-07:00,1.5512740832815413,7.783333333333332,Seattle Children's Hospital- Heart Center,47.663071,-122.282807,4800 Sand Point Way Northeast,hospital,,Seattle,4.8
530330032007,bicycling,2018-07-26 07:00:00-07:00,0.656308266003729,3.566666666666667,Green Market,47.6757812,-122.38720490000001,6400 24th Avenue Northwest,supermarket,,Seattle,4.2
530330089001,bicycling,2018-07-26 07:00:00-07:00,3.870727159726538,26.83333333333333,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330052001,bicycling,2018-07-26 07:00:00-07:00,1.5848353014294594,8.1,Gasworks Park,47.646570000000004,-122.33530800000001,,destination_park,,,
530330004021,bicycling,2018-07-26 07:00:00-07:00,1.5481665630826598,7.383333333333334,Carkeek Park,47.711609,-122.37221699999999,,destination_park,,,
530330028004,bicycling,2018-07-26 07:00:00-07:00,13.70913610938471,80.81666666666666,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330094004,bicycling,2018-07-26 07:00:00-07:00,2.4835301429459293,19.683333333333334,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330105002,bicycling,2018-07-26 07:00:00-07:00,0.4623990055935364,2.5,Sound & Fog,47.5600989,-122.3830097,4735 40th Avenue Southwest,cafe,,Seattle,4.8
530330100023,bicycling,2018-07-26 07:00:00-07:00,10.161591050341828,73.33333333333333,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330119003,bicycling,2018-07-26 07:00:00-07:00,1.0472343070229957,5.583333333333332,Kubota Garden,47.513127000000004,-122.266398,,destination_park,,,
530330077002,bicycling,2018-07-26 07:00:00-07:00,8.213175885643256,47.33333333333334,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330040001,bicycling,2018-07-26 07:00:00-07:00,0.3474207582349285,1.6166666666666667,Magnusan Park,47.680326,-122.253198,,destination_park,,,
530330011002,bicycling,2018-07-26 07:00:00-07:00,0.7675574891236793,5.7666666666666675,Walgreens Pharmacy,47.7082484,-122.3181995,859 Northeast Northgate Way,pharmacy,,Seattle,3.7
530330008002,bicycling,2018-07-26 07:00:00-07:00,1.2554381603480422,10.483333333333333,Bartell Drugs Lake City,47.71952720000001,-122.295845,3018 NE 125th St,pharmacy,,Seattle,3.6
530330106002,bicycling,2018-07-26 07:00:00-07:00,6.136109384710999,39.93333333333333,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330101003,bicycling,2018-07-26 07:00:00-07:00,6.354257302672467,44.7,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330101003,bicycling,2018-07-26 07:00:00-07:00,6.354257302672467,44.7,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330034003,bicycling,2018-07-26 07:00:00-07:00,0.8278433809819764,3.7,New Roots Organics,47.6620146,-122.3673173,4544 Northwest Leary Way,supermarket,,Seattle,4.8
530330076002,bicycling,2018-07-26 07:00:00-07:00,0.6743318831572406,4.383333333333334,United States Postal Service,47.6125599,-122.3021842,1150 23rd Avenue,post_office,,Seattle,2.2
530330053022,bicycling,2018-07-26 07:00:00-07:00,2.064636420136731,16.8,Hamilton International Middle School,47.6571808,-122.33791370000002,1610 North 41st Street,school,,Seattle,3.2
530330063002,bicycling,2018-07-26 07:00:00-07:00,3.4978247358607835,28.75,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330085002,bicycling,2018-07-26 07:00:00-07:00,0.11870727159726538,0.43333333333333335,Diva Espresso,47.6051797,-122.324076,502 9th Avenue,cafe,,Seattle,4.1
530330119004,bicycling,2018-07-26 07:00:00-07:00,2.373523927905532,11.233333333333333,Rainier Beach,47.52619063,-122.2703821,,urban_village,,,
530330111014,bicycling,2018-07-26 07:00:00-07:00,0.3834679925419515,2.4166666666666665,Aki Kurose Middle School,47.5463092,-122.28202240000002,3928 South Graham Street,school,,Seattle,3.9
530330060001,bicycling,2018-07-26 07:00:00-07:00,3.1118707271597263,23.3,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330056005,bicycling,2018-07-26 07:00:00-07:00,6.76072094468614,46.56666666666667,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330049002,bicycling,2018-07-26 07:00:00-07:00,3.779987569919205,34.083333333333336,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330049002,bicycling,2018-07-26 07:00:00-07:00,3.779987569919205,34.083333333333336,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330069004,bicycling,2018-07-26 07:00:00-07:00,0.7917961466749533,7.6,Bartell Drugs Upper Queen Anne,47.636824600000004,-122.35721459999999,1929 Queen Anne Avenue North,pharmacy,,Seattle,4.3
530330063001,bicycling,2018-07-26 07:00:00-07:00,12.399627097576134,80.76666666666667,Overlake-Redmond,47.641193,-122.12825900000001,,citywide,Major Employment Area,,
530330078002,bicycling,2018-07-26 07:00:00-07:00,2.1050341827221883,17.433333333333334,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330078002,bicycling,2018-07-26 07:00:00-07:00,2.1050341827221883,17.433333333333334,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330104011,bicycling,2018-07-26 07:00:00-07:00,4.721566190180236,29.53333333333333,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330074011,bicycling,2018-07-26 07:00:00-07:00,1.4437538844002489,11.583333333333336,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330074011,bicycling,2018-07-26 07:00:00-07:00,1.4437538844002489,11.583333333333336,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330017024,bicycling,2018-07-26 07:00:00-07:00,0.3511497824735861,2.4166666666666665,US Post Office,47.7017851,-122.36373999999999,9999 Holman Road Northwest,post_office,,Seattle,2.5
530330116003,bicycling,2018-07-26 07:00:00-07:00,8.380981976382849,54.25,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330105003,bicycling,2018-07-26 07:00:00-07:00,7.7035425730267235,55.01666666666666,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330105003,bicycling,2018-07-26 07:00:00-07:00,7.7035425730267235,55.01666666666666,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330017011,bicycling,2018-07-26 07:00:00-07:00,6.7501553760099435,48.31666666666667,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330042001,bicycling,2018-07-26 07:00:00-07:00,0.8918582970789309,4.366666666666666,Metropolitan Market Sand Point,47.668187200000006,-122.28362209999999,5250 40th Avenue Northeast,supermarket,,Seattle,4.4
530330043022,bicycling,2018-07-26 07:00:00-07:00,0.006215040397762586,0.03333333333333333,Seattle Children's Autism Center,47.6646934,-122.3023209,4909 25th Avenue Northeast,hospital,,Seattle,4.2
530330031002,bicycling,2018-07-26 07:00:00-07:00,0.16469857054070852,1.1166666666666667,Loyal Heights Elementary School,47.6863929,-122.3892307,2511 Northwest 80th Street,school,,Seattle,3.0
530330029002,bicycling,2018-07-26 07:00:00-07:00,6.510254816656309,43.66666666666666,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330022002,bicycling,2018-07-26 07:00:00-07:00,9.191423244251087,57.78333333333333,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330025002,bicycling,2018-07-26 07:00:00-07:00,1.8775637041640767,12.333333333333336,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330034002,bicycling,2018-07-26 07:00:00-07:00,0.1678060907395898,1.0833333333333333,Cafe Bambino,47.6758847,-122.3622043,405 Northwest 65th Street,cafe,,Seattle,4.6
530330070001,bicycling,2018-07-26 07:00:00-07:00,0.4978247358607831,3.983333333333333,Queen Anne Olive Oil Company,47.6345341,-122.35718190000001,1629 Queen Anne Avenue North,supermarket,,Seattle,4.8
530330029002,bicycling,2018-07-26 07:00:00-07:00,4.001243008079554,25.1,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330024002,bicycling,2018-07-26 07:00:00-07:00,3.3623368551895587,25.53333333333333,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330027001,bicycling,2018-07-26 07:00:00-07:00,6.2796768178993165,42.13333333333333,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330002004,bicycling,2018-07-26 07:00:00-07:00,1.3418272218769425,11.85,Cedar Park Elementary School,47.7258312,-122.28748,13224 37th Avenue Northeast,school,,Seattle,
530330086002,bicycling,2018-07-26 07:00:00-07:00,0.7799875699192045,6.366666666666666,Cal Anderson Park,47.61732,-122.31957,,destination_park,,,
